                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200613"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      63                  4.8683752401136049E+000                  2.0000000000000000E-002                  2.1709488381869099E-001                  5.8916973182052974E+000                  0.0000000000000000E+000                                        0                                        0 
                                      64                  5.8420602881363255E+000                  2.0000000000000000E-002                  2.1695962871957197E-001                  5.8888377040801148E+000                  0.0000000000000000E+000                                        0                                        0 
                                      65                  7.0104823457635908E+000                  2.0000000000000000E-002                  2.1679781721444230E-001                  5.8854171684896164E+000                  0.0000000000000000E+000                                        0                                        0 
                                      66                  8.4125888149163082E+000                  2.0000000000000000E-002                  2.1660440333188632E-001                  5.8813285529910111E+000                  0.0000000000000000E+000                                        0                                        0 
                                      67                  1.0095116577899571E+001                  2.0000000000000000E-002                  2.1637340631133922E-001                  5.8764454439251912E+000                  0.0000000000000000E+000                                        0                                        0 
                                      68                  1.2114149893479484E+001                  2.0000000000000000E-002                  2.1609773377973807E-001                  5.8706179534826610E+000                  0.0000000000000000E+000                                        0                                        0 
                                      69                  1.4536989872175379E+001                  2.0000000000000000E-002                  2.1576913817801452E-001                  5.8636716446095267E+000                  0.0000000000000000E+000                                        0                                        0 
                                      70                  1.7444397846610453E+001                  2.0000000000000000E-002                  2.1537797121793592E-001                  5.8554021150437734E+000                  0.0000000000000000E+000                                        0                                        0 
                                      71                  2.0933287415932543E+001                  2.0000000000000000E-002                  2.1491289569242666E-001                  5.8455712049253368E+000                  0.0000000000000000E+000                                        0                                        0 
                                      72                  2.5119954899119051E+001                  2.0000000000000000E-002                  2.1436107691851475E-001                  5.8339049577693212E+000                  0.0000000000000000E+000                                        0                                        0 
                                      73                  3.0143955878942862E+001                  2.0000000000000000E-002                  2.1370758866214265E-001                  5.8200890539010564E+000                  0.0000000000000000E+000                                        0                                        0 
                                      74                  3.5748774391623797E+001                  2.0000000000000000E-002                  2.1298944963479746E-001                  5.8049043462889145E+000                  0.0000000000000000E+000                                        0                                        0 
                                      75                  4.1705992710531241E+001                  2.0000000000000000E-002                  2.1223810217684108E-001                  5.7890170157099785E+000                  0.0000000000000000E+000                                        0                                        0 
                                      76                  4.7889464032854029E+001                  2.0000000000000000E-002                  2.1147096017069886E-001                  5.7727927222517472E+000                  0.0000000000000000E+000                                        0                                        0 
                                      77                  5.4233973692629888E+001                  2.0000000000000000E-002                  2.1069669503564539E-001                  5.7564164901818273E+000                  0.0000000000000000E+000                                        0                                        0 
                                      78                  6.0707014034217167E+001                  2.0000000000000000E-002                  2.0991980739629013E-001                  5.7399823023421783E+000                  0.0000000000000000E+000                                        0                                        0 
                                      79                  6.7292819865961619E+001                  2.0000000000000000E-002                  2.0914244790792527E-001                  5.7235347258434768E+000                  0.0000000000000000E+000                                        0                                        0 
                                      80                  7.3984043757280347E+001                  2.0000000000000000E-002                  2.0836546133181316E-001                  5.7070950126851407E+000                  0.0000000000000000E+000                                        0                                        0 
                                      81                  8.0777511636203528E+001                  2.0000000000000000E-002                  2.0758963293652577E-001                  5.6906761888625654E+000                  0.0000000000000000E+000                                        0                                        0 
                                      82                  8.7670551551902776E+001                  2.0000000000000000E-002                  2.0681522807573793E-001                  5.6742850968769201E+000                  0.0000000000000000E+000                                        0                                        0 
                                      83                  9.4662364045675375E+001                  2.0000000000000000E-002                  2.0604269092755800E-001                  5.6579279075725104E+000                  0.0000000000000000E+000                                        0                                        0 
                                      84                  1.0175457708090552E+002                  2.0000000000000000E-002                  2.0527175376434068E-001                  5.6416016911327054E+000                  0.0000000000000000E+000                                        0                                        0 
                                      85                  1.0894835813421665E+002                  2.0000000000000000E-002                  2.0450244060181932E-001                  5.6253059223624815E+000                  0.0000000000000000E+000                                        0                                        0 
                                      86                  1.1624473960454046E+002                  2.0000000000000000E-002                  2.0373480146541675E-001                  5.6090415768713120E+000                  0.0000000000000000E+000                                        0                                        0 
                                      87                  1.2364471483795040E+002                  2.0000000000000000E-002                  2.0296876289379209E-001                  5.5928068596020397E+000                  0.0000000000000000E+000                                        0                                        0 
                                      88                  1.3114925463374817E+002                  2.0000000000000000E-002                  2.0220436270686587E-001                  5.5766026746844739E+000                  0.0000000000000000E+000                                        0                                        0 
                                      89                  1.3875931516904146E+002                  2.0000000000000000E-002                  2.0144167329787835E-001                  5.5604291722634160E+000                  0.0000000000000000E+000                                        0                                        0 
                                      90                  1.4647585974172455E+002                  2.0000000000000000E-002                  2.0068063286869459E-001                  5.5442864537224370E+000                  0.0000000000000000E+000                                        0                                        0 
                                      91                  1.5429983559509338E+002                  2.0000000000000000E-002                  1.9992133127224065E-001                  5.5281745285036408E+000                  0.0000000000000000E+000                                        0                                        0 
