                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190822"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                            model_number                                 star_age                                star_mass                                   radius                               luminosity                                    log_L                              effective_T                                    log_g                           surf_avg_omega                           surf_avg_v_rot                 photosphere_cell_density                              num_retries                              num_backups 
                                    1189                  1.4178929728155664E+010                  8.1437000684498639E-001                  8.5369932207560126E+001                  9.0430165706910589E+002                  2.9563133266559785E+000                  3.4281142044961266E+003                  4.8610125058849746E-001                  1.5901329100606012E-009                  9.3315670595018191E-002                  4.7007169259929357E-009                                       53                                        0 
                                    1190                  1.4178940383655531E+010                  8.1404646732859354E-001                  8.6191521748094758E+001                  9.1666972501983412E+002                  2.9622128880818965E+000                  3.4233426122683077E+003                  4.7760945250179188E-001                  1.5541169323145026E-009                  9.2071878159966841E-002                  4.6828258915798270E-009                                       53                                        0 
                                    1191                  1.4178951353931141E+010                  8.1370543201114365E-001                  8.5930806871428544E+001                  9.1250181621855700E+002                  2.9602337375371830E+000                  3.4246280359579850E+003                  4.8005878913246131E-001                  1.5576985520451599E-009                  9.2007362269403009E-002                  4.6887341940549341E-009                                       53                                        0 
                                    1192                  1.4178961962573524E+010                  8.1337799482860440E-001                  8.4790797221040862E+001                  8.9510723620423494E+002                  2.9518750680554855E+000                  3.4310245528476444E+003                  4.9148433498909705E-001                  1.5943654392163011E-009                  9.2934389768638159E-002                  4.7129890179377362E-009                                       53                                        0 
                                    1193                  1.4178971550137337E+010                  8.1309144915201470E-001                  8.4835500248516212E+001                  8.9582079384123745E+002                  2.9522211390929245E+000                  3.4308038633692595E+003                  4.9087349709040062E-001                  1.5876843509204311E-009                  9.2592673808072609E-002                  4.7106900833111427E-009                                       53                                        0 
                                    1194                  1.4178980734534048E+010                  8.1281649333207440E-001                  8.5216430707877024E+001                  9.0155115737633253E+002                  2.9549903752468731E+000                  3.4285883264436147E+003                  4.8683518134182446E-001                  1.5686317600747473E-009                  9.1888219464419274E-002                  4.7017528939535954E-009                                       53                                        0 
                                    1195                  1.4178990444178566E+010                  8.1252254206334651E-001                  8.5640159629084522E+001                  9.0796371469501935E+002                  2.9580684929895820E+000                  3.4261613172056559E+003                  4.8236983574304582E-001                  1.5479406887085516E-009                  9.1122501446593562E-002                  4.6916795341643877E-009                                       53                                        0 
                                    1196                  1.4179000543947565E+010                  8.1221296377578323E-001                  8.5829694713918769E+001                  9.1080614458040156E+002                  2.9594259518380990E+000                  3.4250516280947390E+003                  4.8028413483352839E-001                  1.5357339881966524E-009                  9.0602108082389651E-002                  4.6867771569686544E-009                                       53                                        0 
                                    1197                  1.4179010764500280E+010                  8.1189788820718334E-001                  8.6039930851473201E+001                  9.1393914197671165E+002                  2.9609172775897896E+000                  3.4238025518159252E+003                  4.7799065983123301E-001                  1.5227774702768825E-009                  9.0055447190711985E-002                  4.6816218765994836E-009                                       53                                        0 
                                    1198                  1.4179020958482206E+010                  8.1158165703287444E-001                  8.6119815822162565E+001                  9.1511832944702417E+002                  2.9614772541793042E+000                  3.4233175424307319E+003                  4.7701539145595834E-001                  1.5145789952308278E-009                  8.9652484158949455E-002                  4.6790525585994080E-009                                       53                                        0 
                                    1199                  1.4179031042648602E+010                  8.1126801697987982E-001                  8.8403266811384739E+001                  9.5009449058252017E+002                  2.9777667997076698E+000                  3.4106484814488108E+003                  4.5411708028847292E-001                  1.4313243565803741E-009                  8.6948829653556714E-002                  4.6290478107858636E-009                                       53                                        0 
                                    1200                  1.4179041854820515E+010                  8.1090949129083623E-001                  8.6263236096845645E+001                  9.1659698721732752E+002                  2.9621784254190882E+000                  3.4218514458151262E+003                  4.7521024440464210E-001                  1.4981174759752943E-009                  8.8824302276571454E-002                  4.6789295494400632E-009                                       53                                        0 
                                    1201                  1.4179052096590088E+010                  8.1058964079786855E-001                  8.5874328601205704E+001                  9.1105383482568698E+002                  2.9595440405042175E+000                  3.4243941862156162E+003                  4.7896369344580869E-001                  1.5063669514121920E-009                  8.8912864409277981E-002                  4.6833045923637035E-009                                       53                                        0 
                                    1202                  1.4179061020998484E+010                  8.1031375737527955E-001                  8.6507159571333744E+001                  9.2065912058134086E+002                  2.9640988598886477E+000                  3.4208033356866595E+003                  4.7243846103896414E-001                  1.4795896647381968E-009                  8.7969741466988619E-002                  4.6689350338935877E-009                                       53                                        0 
                                    1203                  1.4179070294811678E+010                  8.1002181764589065E-001                  8.7462874926991020E+001                  9.3521862813020584E+002                  2.9709131487243403E+000                  3.4154334783959648E+003                  4.6273857278720687E-001                  1.4422682587041648E-009                  8.6688937169261085E-002                  4.6477941824147145E-009                                       53                                        0 
                                    1204                  1.4179080201732977E+010                  8.0970140284827252E-001                  8.9497737827621691E+001                  9.6643094118586134E+002                  2.9851708258415974E+000                  3.4042080600032491E+003                  4.4259012893972577E-001                  1.3714588593397788E-009                  8.4332151569112487E-002                  4.6042221060312202E-009                                       53                                        0 
                                    1205                  1.4179090980540951E+010                  8.0933263222443852E-001                  8.6669879987916929E+001                  9.2237084235815166E+002                  2.9649055657490155E+000                  3.4191780127211655E+003                  4.7028001448569878E-001                  1.4577052898660243E-009                  8.6830323599963802E-002                  4.6677247963676067E-009                                       53                                        0 
                                    1206                  1.4179100737396976E+010                  8.0902396584130476E-001                  8.6492722886434464E+001                  9.2014037003496060E+002                  2.9638540852601349E+000                  3.4206068007869017E+003                  4.7189160160218718E-001                  1.4585813899641280E-009                  8.6704886430637812E-002                  4.6668821137768802E-009                                       53                                        0 
                                    1207                  1.4179109230471397E+010                  8.0875637635076247E-001                  8.6874854180534143E+001                  9.2598128572280507E+002                  2.9666022095874984E+000                  3.4184790784636084E+003                  4.6791889387233582E-001                  1.4412623535286242E-009                  8.6049898429558583E-002                  4.6576538959017080E-009                                       53                                        0 
                                    1208                  1.4179118229586922E+010                  8.0846968917376472E-001                  8.7043188043937519E+001                  9.2847759138241304E+002                  2.9677714265934045E+000                  3.4174713336505197E+003                  4.6608351733207642E-001                  1.4309425379120944E-009                  8.5597552365625384E-002                  4.6535888087559875E-009                                       53                                        0 
                                    1209                  1.4179127676447756E+010                  8.0816723590430262E-001                  8.7570225895131216E+001                  9.3651310805689661E+002                  2.9715138604266205E+000                  3.4145199013777765E+003                  4.6067765302295977E-001                  1.4086877132376091E-009                  8.4771376934030057E-002                  4.6414704073973135E-009                                       53                                        0 
                                    1210                  1.4179137363416777E+010                  8.0785240102982769E-001                  8.7891925210950177E+001                  9.4138472622939571E+002                  2.9737671476904621E+000                  3.4126890297597579E+003                  4.5732341851776992E-001                  1.3932201406713967E-009                  8.4144936458527705E-002                  4.6339395812450446E-009                                       53                                        0 
                                    1211                  1.4179147282546320E+010                  8.0752702806027798E-001                  8.8534410398358858E+001                  9.5112939813742059E+002                  2.9782396053434832E+000                  3.4090492060071042E+003                  4.5082222173353104E-001                  1.3676728088752490E-009                  8.3199977772598147E-002                  4.6200471680717700E-009                                       53                                        0 
                                    1212                  1.4179157355316708E+010                  8.0719062139852782E-001                  8.8277373850468067E+001                  9.4709473696915734E+002                  2.9763934232325067E+000                  3.4103823465697510E+003                  4.5316665083359492E-001                  1.3704784735200677E-009                  8.3130818347338251E-002                  4.6248978025271416E-009                                       53                                        0 
                                    1213                  1.4179167158101261E+010                  8.0686543196280658E-001                  8.9516635008420181E+001                  9.6615507646705760E+002                  2.9850468401303818E+000                  3.4036057921860811E+003                  4.4088296626746132E-001                  1.3271886437014035E-009                  8.1623518567951053E-002                  4.5977761264042957E-009                                       53                                        0 
                                    1214                  1.4179176999473513E+010                  8.0652758403047975E-001                  8.8818795141605321E+001                  9.5493994400755673E+002                  2.9799760597447391E+000                  3.4069910633677550E+003                  4.4749882364873828E-001                  1.3432931361678109E-009                  8.1976574357552914E-002                  4.6144910252235718E-009                                       53                                        0 
                                    1215                  1.4179186593126886E+010                  8.0620446532606038E-001                  9.0773241598308587E+001                  9.8522818380788533E+002                  2.9935368269360159E+000                  3.3965241163949345E+003                  4.2841886308636051E-001                  1.2801775571406865E-009                  7.9826796261479205E-002                  4.5716943743065961E-009                                       53                                        0 
                                    1216                  1.4179196208309553E+010                  8.0586286544976360E-001                  8.9587782524784629E+001                  9.6679252179353853E+002                  2.9853332824510019E+000                  3.4028150528465244E+003                  4.3965292299780212E-001                  1.3097713655622203E-009                  8.0615746492774656E-002                  4.5959311388100519E-009                                       53                                        0 
                                    1217                  1.4179205702120306E+010                  8.0553607190769982E-001                  8.7112854821025437E+001                  9.2855233265041147E+002                  2.9678063853410905E+000                  3.4161732788292015E+003                  4.6380985338266445E-001                  1.3813396175225122E-009                  8.2693842571329751E-002                  4.6489503433779492E-009                                       53                                        0 
                                    1218                  1.4179213609673607E+010                  8.0528176273790419E-001                  8.7872938539237694E+001                  9.4053506847943822E+002                  2.9733749931486773E+000                  3.4122873145037815E+003                  4.5612691754796508E-001                  1.3532333095260008E-009                  8.1710727489271065E-002                  4.6292444058145716E-009                                       53                                        0 
                                    1219                  1.4179221434783855E+010                  8.0502455367909675E-001                  8.8256297242328117E+001                  9.4639560173606128E+002                  2.9760727132912632E+000                  3.4101599148822188E+003                  4.5220707451280062E-001                  1.3373395827355161E-009                  8.1099345117601654E-002                  4.6203437265569658E-009                                       53                                        0 
                                    1220                  1.4179230276049070E+010                  8.0473076480842420E-001                  8.8622772860792608E+001                  9.5195401073271398E+002                  2.9786159679564803E+000                  3.4080875523420550E+003                  4.4844928957286728E-001                  1.3215954896061086E-009                  8.0473919321725401E-002                  4.6120626138087433E-009                                       53                                        0 
                                    1221                  1.4179239487316759E+010                  8.0442149341864810E-001                  8.8902935277716537E+001                  9.5605483037672070E+002                  2.9804828000660635E+000                  3.4063719522093966E+003                  4.4554081913300536E-001                  1.3084358334354140E-009                  7.9922363055691906E-002                  4.6065256028775269E-009                                       53                                        0 
                                    1222                  1.4179248853693779E+010                  8.0410454055787250E-001                  8.8965870113026043E+001                  9.5697957476974193E+002                  2.9809026685402120E+000                  3.4059900117862367E+003                  4.4475500659654710E-001                  1.3017534700890019E-009                  7.9569557048695588E-002                  4.6043843486643237E-009                                       53                                        0 
                                    1223                  1.4179258205903637E+010                  8.0378741280626576E-001                  8.9325392763278799E+001                  9.6248677859917541E+002                  2.9833947724445808E+000                  3.4040085645169861E+003                  4.4108068539567880E-001                  1.2863166546426934E-009                  7.8939699569495703E-002                  4.5959092940656949E-009                                       53                                        0 
                                    1224                  1.4179267538481892E+010                  8.0346771878119372E-001                  8.9737257090076881E+001                  9.6866977631935845E+002                  2.9861757494297150E+000                  3.4016291162902276E+003                  4.3691220455280777E-001                  1.2695624671798840E-009                  7.8268098563315222E-002                  4.5873093739357632E-009                                       53                                        0 
                                    1225                  1.4179276998584845E+010                  8.0313994198923899E-001                  8.9286451611421057E+001                  9.6168924776032111E+002                  2.9830347604108045E+000                  3.4040452651145283E+003                  4.4110945083702235E-001                  1.2777763345462344E-009                  7.8381090386368119E-002                  4.5958094118156355E-009                                       53                                        0 
                                    1226                  1.4179286196515375E+010                  8.0282500682777280E-001                  8.9553314470408850E+001                  9.6571816516485865E+002                  2.9848504005640870E+000                  3.4025239141215934E+003                  4.3834691664459313E-001                  1.2653444738179069E-009                  7.7848165312621176E-002                  4.5896788538637857E-009                                       53                                        0 
                                    1227                  1.4179295139635126E+010                  8.0251647474076515E-001                  9.0293102736503684E+001                  9.7709744125349437E+002                  2.9899378759895368E+000                  3.3984947140518016E+003                  4.3103415631796776E-001                  1.2397822698289674E-009                  7.6898853325737274E-002                  4.5734292270428621E-009                                       53                                        0 
                                    1228                  1.4179304395010210E+010                  8.0219061564743976E-001                  9.1227667633476997E+001                  9.9144265843014182E+002                  2.9962676011963754E+000                  3.3933841946921852E+003                  4.2191378724930112E-001                  1.2092747940171743E-009                  7.5775587424243007E-002                  4.5537343572203159E-009                                       53                                        0 
                                    1229                  1.4179314003696676E+010                  8.0184365941817082E-001                  9.1161118948612824E+001                  9.9030590184812127E+002                  2.9957693672883203E+000                  3.3936491136455570E+003                  4.2235975828512784E-001                  1.2061395528002711E-009                  7.5524242934949665E-002                  4.5545849175882158E-009                                       53                                        0 
                                    1230                  1.4179323465750917E+010                  8.0150249193824974E-001                  9.0702710798228566E+001                  9.8312488028189898E+002                  2.9926086870820079E+000                  3.3960295190305951E+003                  4.2655369665937554E-001                  1.2137546920998266E-009                  7.5621895957447061E-002                  4.5634181481643855E-009                                       53                                        0 
                                    1231                  1.4179332343684322E+010                  8.0118617059478470E-001                  8.9767999135087891E+001                  9.6865205715572733E+002                  2.9861678051275797E+000                  3.4010310503234055E+003                  4.3537970731958792E-001                  1.2351377415196848E-009                  7.6168130353408511E-002                  4.5819854000294894E-009                                       53                                        0 
                                    1232                  1.4179340542965988E+010                  8.0090118361306073E-001                  9.0185882723830375E+001                  9.7505094458119061E+002                  2.9890273073626292E+000                  3.3987323467746028E+003                  4.3119116802792540E-001                  1.2193557480963043E-009                  7.5541229997894810E-002                  4.5726071898463666E-009                                       53                                        0 
                                    1233                  1.4179348676031469E+010                  8.0061520567662048E-001                  9.0050466545537773E+001                  9.7290129946777256E+002                  2.9880687834638717E+000                  3.3994106484976096E+003                  4.3234125316933547E-001                  1.2189785331275181E-009                  7.5405286995733928E-002                  4.5748181468235772E-009                                       53                                        0 
                                    1234                  1.4179357113144203E+010                  8.0031953021283408E-001                  9.0363111886580867E+001                  9.7769152975731322E+002                  2.9902018526854777E+000                  3.3976942257624228E+003                  4.2917041142233919E-001                  1.2061687947999028E-009                  7.4868752246068954E-002                  4.5675280709219752E-009                                       53                                        0 
                                    1235                  1.4179365635270697E+010                  8.0001825296955098E-001                  9.1571476012800034E+001                  9.9631838353418254E+002                  2.9983981437615843E+000                  3.3911644194995479E+003                  4.1746882023896231E-001                  1.1696030975774776E-009                  7.3559760570976226E-002                  4.5420309125954802E-009                                       53                                        0 
                                    1236                  1.4179374698567213E+010                  7.9968725165054144E-001                  9.1015553994121959E+001                  9.8767007077867515E+002                  2.9946118936059976E+000                  3.3940996048394923E+003                  4.2257829230866983E-001                  1.1796206264076901E-009                  7.3743241298102544E-002                  4.5525430247269285E-009                                       53                                        0 
                                    1237                  1.4179383759566498E+010                  7.9936106333557555E-001                  9.1156075080162680E+001                  9.8976191436519821E+002                  2.9955307383221128E+000                  3.3932768489651139E+003                  4.2106110861824936E-001                  1.1713432047298758E-009                  7.3337499811621909E-002                  4.5490528222282921E-009                                       53                                        0 
                                    1238                  1.4179392459649744E+010                  7.9904659261423672E-001                  9.1206659036476339E+001                  9.9046005754735131E+002                  2.9958369663596258E+000                  3.3929337993267281E+003                  4.2040836227248946E-001                  1.1656324926167693E-009                  7.3019729223249813E-002                  4.5474669108986158E-009                                       53                                        0 
                                    1239                  1.4179401241225176E+010                  7.9872865200708631E-001                  9.1448498841055795E+001                  9.9418468513652340E+002                  2.9974670687889713E+000                  3.3916255248289317E+003                  4.1793545559201184E-001                  1.1549635275839071E-009                  7.2540777057610528E-002                  4.5415217925746892E-009                                       53                                        0 
                                    1240                  1.4179410048310448E+010                  7.9840761355110368E-001                  9.1407333484763384E+001                  9.9345941811835530E+002                  2.9971501312875746E+000                  3.3917702851001691E+003                  4.1815194314735643E-001                  1.1515780160225487E-009                  7.2295585657850672E-002                  4.5418120087665907E-009                                       53                                        0 
                                    1241                  1.4179418817204823E+010                  7.9808821665917629E-001                  9.1450079998021792E+001                  9.9405174023754989E+002                  2.9974089899454590E+000                  3.3914828154772295E+003                  4.1757207270281055E-001                  1.1461070855845105E-009                  7.1985010255903120E-002                  4.5402704329510902E-009                                       53                                        0 
                                    1242                  1.4179427499208101E+010                  7.9777152239585936E-001                  9.2036332323826201E+001                  1.0030181216630766E+003                  3.0013087795480162E+000                  3.3882618144005191E+003                  4.1184927575095798E-001                  1.1268545974165060E-009                  7.1224953642435057E-002                  4.5279555648789344E-009                                       53                                        0 
                                    1243                  1.4179436352728643E+010                  7.9744344126636790E-001                  9.3341628159199928E+001                  1.0231801763175204E+003                  3.0099521172804953E+000                  3.3812693012672707E+003                  3.9943849982845664E-001                  1.0904422518330437E-009                  6.9890491790255346E-002                  4.5011188157033389E-009                                       53                                        0 
                                    1244                  1.4179445671248386E+010                  7.9708604795031790E-001                  9.2786383197284991E+001                  1.0144561325752870E+003                  3.0062332718795717E+000                  3.3841188969112363E+003                  4.0442606819166715E-001                  1.0991723262352751E-009                  7.0034827288868159E-002                  4.5116402275367917E-009                                       53                                        0 
                                    1245                  1.4179454713862335E+010                  7.9674408584495970E-001                  9.4500129932579071E+001                  1.0411140202456597E+003                  3.0174982949782128E+000                  3.3751088920267839E+003                  3.8834339056221640E-001                  1.0542175911942289E-009                  6.8398297254145535E-002                  4.4762299956955278E-009                                       53                                        0 
                                    1246                  1.4179463689631977E+010                  7.9638914936184468E-001                  9.1684252115476497E+001                  9.9700758602916892E+002                  2.9986984627831439E+000                  3.3896640749976455E+003                  4.1442519419503726E-001                  1.1170160954996934E-009                  7.0334470790512568E-002                  4.5338657352682331E-009                                       53                                        0 
                                    1247                  1.4179471856184010E+010                  7.9608897202767548E-001                  9.1605722836380878E+001                  9.9606533409742156E+002                  2.9982878256801300E+000                  3.3903151603251658E+003                  4.1500574929336598E-001                  1.1147664345489109E-009                  7.0132311848885687E-002                  4.5326531389769252E-009                                       53                                        0 
                                    1248                  1.4179479103596157E+010                  7.9582295951280169E-001                  9.1804451278586853E+001                  9.9904583883978853E+002                  2.9995854152514720E+000                  3.3891742840998218E+003                  4.1297833952937885E-001                  1.1063946440811188E-009                  6.9754908917709760E-002                  4.5282922656702325E-009                                       53                                        0 
                                    1249                  1.4179486812653225E+010                  7.9553844599403789E-001                  9.2199220843318912E+001                  1.0051078200254586E+003                  3.0022126519360728E+000                  3.3870293167887817E+003                  4.0909602418512614E-001                  1.0929353849007565E-009                  6.9199378888994051E-002                  4.5196243631964626E-009                                       53                                        0 
                                    1250                  1.4179494999347282E+010                  7.9523305625883234E-001                  9.3334935937460372E+001                  1.0226581071864722E+003                  3.0097304655990933E+000                  3.3809591054172629E+003                  3.9829531048830769E-001                  1.0619106554633916E-009                  6.8054568987303179E-002                  4.4961580024739228E-009                                       53                                        0 
                                    1251                  1.4179503712774326E+010                  7.9489814239322376E-001                  9.4104325265882636E+001                  1.0344261383457797E+003                  3.0146994859596505E+000                  3.3767545766477779E+003                  3.9098166523638495E-001                  1.0398728813261236E-009                  6.7185852957857908E-002                  4.4808416296495186E-009                                       53                                        0 
                                    1252                  1.4179512875551044E+010                  7.9453881868995613E-001                  9.2696743143726735E+001                  1.0123769231269248E+003                  3.0053422369673881E+000                  3.3840185858776144E+003                  4.0387552238724422E-001                  1.0679407687031488E-009                  6.7977854247929445E-002                  4.5088800039016809E-009                                       53                                        0 
                                    1253                  1.4179521384657743E+010                  7.9421698008773067E-001                  9.2984276784637899E+001                  1.0168275380720095E+003                  3.0072472994172803E+000                  3.3824897116786283E+003                  4.0100948619943255E-001                  1.0570276573001850E-009                  6.7489071400359618E-002                  4.5020351403784874E-009                                       53                                        0 
                                    1254                  1.4179529396183542E+010                  7.9391156270926089E-001                  9.3076369476546972E+001                  1.0181700345778429E+003                  3.0078203113135844E+000                  3.3819312800024954E+003                  3.9998261073337060E-001                  1.0509401731736712E-009                  6.7165678121399924E-002                  4.4996596239909555E-009                                       53                                        0 
                                    1255                  1.4179537664930708E+010                  7.9359549006334862E-001                  9.2993530538416024E+001                  1.0168293695847651E+003                  3.0072480816690752E+000                  3.3823229353669399E+003                  4.0058307211316113E-001                  1.0488142627612159E-009                  6.6970525090367619E-002                  4.5005644268970632E-009                                       53                                        0 
                                    1256                  1.4179545945156429E+010                  7.9327955166831465E-001                  9.3282506702386627E+001                  1.0212419353946971E+003                  3.0091286399909873E+000                  3.3807376812360253E+003                  3.9771519704950353E-001                  1.0381094138862929E-009                  6.6490489210228931E-002                  4.4941169034947227E-009                                       53                                        0 
                                    1257                  1.4179554274867712E+010                  7.9295922768232063E-001                  9.5644182341055028E+001                  1.0580921193821441E+003                  3.0245234797953420E+000                  3.3684570082257956E+003                  3.7582309329654623E-001                  9.8205140283964587E-010                  6.4474979824990605E-002                  4.4457348195005385E-009                                       53                                        0 
                                    1258                  1.4179563278193752E+010                  7.9259128044725247E-001                  9.5581814150014338E+001                  1.0568051196539157E+003                  3.0239949085353683E+000                  3.3685307077001803E+003                  3.7618810521386886E-001                  9.7891420436824898E-010                  6.4227557295614579E-002                  4.4474880488650421E-009                                       53                                        0 
                                    1259                  1.4179572628600773E+010                  7.9220968638740741E-001                  9.3267650610808559E+001                  1.0206878968665159E+003                  3.0088929650156242E+000                  3.3805482654638067E+003                  3.9726742739539139E-001                  1.0249219478408382E-009                  6.5634495503154838E-002                  4.4926789229324049E-009                                       53                                        0 
                                    1260                  1.4179580644953632E+010                  7.9190121575283901E-001                  9.3986462762042294E+001                  1.0319662102914069E+003                  3.0136654774033711E+000                  3.3768606168992333E+003                  3.9042975318090950E-001                  1.0049879051296344E-009                  6.4848381179037920E-002                  4.4765790291291388E-009                                       53                                        0 
                                    1261                  1.4179588168809998E+010                  7.9160612813752196E-001                  9.4334691525442807E+001                  1.0372650174239554E+003                  3.0158897312205992E+000                  3.3749406053856351E+003                  3.8705563372049279E-001                  9.9373493554422674E-010                  6.4357393448812666E-002                  4.4693424102111974E-009                                       53                                        0 
                                    1262                  1.4179596224494781E+010                  7.9128726558339735E-001                  9.4462999612104113E+001                  1.0391601231219879E+003                  3.0166824727066577E+000                  3.3741871744387136E+003                  3.8570006556318454E-001                  9.8703613358869792E-010                  6.4009169451252054E-002                  4.4662978634023731E-009                                       53                                        0 
                                    1263                  1.4179604391944067E+010                  7.9096281829053805E-001                  9.3865617922618441E+001                  1.0297950831901899E+003                  3.0127508139347321E+000                  3.3772549739058068E+003                  3.9103233504139567E-001                  9.9603360987932022E-010                  6.4187889826651398E-002                  4.4774913825684421E-009                                       53                                        0 
                                    1264                  1.4179612288417248E+010                  7.9065380149289111E-001                  9.4828950937038954E+001                  1.0447044609343759E+003                  3.0189934491662669E+000                  3.3721532827786405E+003                  3.8199382454863134E-001                  9.7150473196247523E-010                  6.3242761866304967E-002                  4.4577683333899336E-009                                       53                                        0 
                                    1265                  1.4179620279293800E+010                  7.9033318397510766E-001                  9.5059951872405122E+001                  1.0481112418655682E+003                  3.0204073791787058E+000                  3.3707959851924579E+003                  3.7970439043560500E-001                  9.6278334101446924E-010                  6.2826027025271416E-002                  4.4532152077537414E-009                                       53                                        0 
                                    1266                  1.4179628691019903E+010                  7.8999361880415653E-001                  9.4591805464335678E+001                  1.0407733872701094E+003                  3.0173561787211840E+000                  3.3731970004367590E+003                  3.8380590692766620E-001                  9.6858131266724515E-010                  6.2895613518591881E-002                  4.4615839001631583E-009                                       53                                        0 
                                    1267                  1.4179636803373291E+010                  7.8966989405436250E-001                  9.4813905386641196E+001                  1.0441508229581780E+003                  3.0187632351102534E+000                  3.3719739374603982E+003                  3.8159086329924774E-001                  9.6003112893669459E-010                  6.2485228717890307E-002                  4.4565374466467914E-009                                       53                                        0 
                                    1268                  1.4179644755558895E+010                  7.8935065382404679E-001                  9.4771102185875677E+001                  1.0434148468315134E+003                  3.0184570120404923E+000                  3.3721408440704736E+003                  3.8180746346650413E-001                  9.5712394960230885E-010                  6.2267842903944173E-002                  4.4566891395241653E-009                                       53                                        0 
                                    1269                  1.4179652791159515E+010                  7.8902830825086567E-001                  9.5809442307171281E+001                  1.0595651259132414E+003                  3.0251276556721107E+000                  3.3667213730561721E+003                  3.7216531382407925E-001                  9.3201051328440744E-010                  6.1291091624108708E-002                  4.4353074780489949E-009                                       53                                        0 
                                    1270                  1.4179661048415579E+010                  7.8868812213850326E-001                  9.6285596152044789E+001                  1.0668016687510990E+003                  3.0280836863661951E+000                  3.3641060495846382E+003                  3.6767200633013625E-001                  9.1853006242512511E-010                  6.0700961124683130E-002                  4.4259113404346291E-009                                       53                                        0 
                                    1271                  1.4179669574156246E+010                  7.8833256675082253E-001                  9.5385657243278018E+001                  1.0526025639846248E+003                  3.0222644235598621E+000                  3.3686352266801518E+003                  3.7563266844928472E-001                  9.3244602321993999E-010                  6.1050420000890830E-002                  4.4432692137726071E-009                                       53                                        0 
                                    1272                  1.4179677639469965E+010                  7.8800364309563453E-001                  9.6105245947389520E+001                  1.0638510472113305E+003                  3.0268808254189512E+000                  3.3649303349995612E+003                  3.6892338979181755E-001                  9.1424424092250088E-010                  6.0305209030235986E-002                  4.4278543041218508E-009                                       53                                        0 
                                    1273                  1.4179685472392096E+010                  7.8767821358323797E-001                  9.6092347779930563E+001                  1.0635240086757990E+003                  3.0267472983926971E+000                  3.3648975087720273E+003                  3.6886057802465744E-001                  9.1074185207812138E-010                  6.0065898187561986E-002                  4.4276964246449820E-009                                       53                                        0 
