                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200614"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      38                  9.6480523440023024E-004                  1.0000182310758277E-002                  1.1694389569406362E-002                  5.0548229493236707E-001                  0.0000000000000000E+000                                        0                                        0 
                                      39                  1.0072143003490590E-003                  1.0000182310758277E-002                  1.1704583911775458E-002                  5.0550155231653160E-001                  0.0000000000000000E+000                                        0                                        0 
                                      40                  1.0411415531081218E-003                  1.0000182310758277E-002                  1.1712217424016421E-002                  5.0550615126729115E-001                  0.0000000000000000E+000                                        0                                        0 
                                      41                  1.0682833553153721E-003                  1.0000182310758277E-002                  1.1718598960788078E-002                  5.0551992303363935E-001                  0.0000000000000000E+000                                        0                                        0 
                                      42                  1.1008535179640726E-003                  1.0000182310758277E-002                  1.1726105993591557E-002                  5.0553699831606880E-001                  0.0000000000000000E+000                                        0                                        0 
                                      43                  1.1399377131425129E-003                  1.0000182310758277E-002                  1.1734879925113075E-002                  5.0555867036646973E-001                  0.0000000000000000E+000                                        0                                        0 
                                      44                  1.1735314026832635E-003                  1.0000182310758277E-002                  1.1742094682608716E-002                  5.0557435103535509E-001                  0.0000000000000000E+000                                        0                                        0 
                                      45                  1.2058964782499619E-003                  1.0000182310758277E-002                  1.1748905250743376E-002                  5.0559131174521688E-001                  0.0000000000000000E+000                                        0                                        0 
                                      46                  1.2362008492672152E-003                  1.0000182310758277E-002                  1.1754964084546796E-002                  5.0560364810838621E-001                  0.0000000000000000E+000                                        0                                        0 
                                      47                  1.2647788192842462E-003                  1.0000182310758277E-002                  1.1760387878844860E-002                  5.0561194420556133E-001                  0.0000000000000000E+000                                        0                                        0 
                                      48                  1.2916807308860447E-003                  1.0000182310758277E-002                  1.1765486259291082E-002                  5.0562351268329864E-001                  0.0000000000000000E+000                                        0                                        0 
                                      49                  1.3239630248082035E-003                  1.0000182310758277E-002                  1.1771270623524120E-002                  5.0563408015361078E-001                  0.0000000000000000E+000                                        0                                        0 
                                      50                  1.3627017775147939E-003                  1.0000182310758277E-002                  1.1777992475298217E-002                  5.0564884664039689E-001                  0.0000000000000000E+000                                        0                                        0 
                                      51                  1.4091882807627022E-003                  1.0000182310758277E-002                  1.1785946498410691E-002                  5.0567474777727883E-001                  0.0000000000000000E+000                                        0                                        0 
                                      52                  1.4649720846601922E-003                  1.0000182310758277E-002                  1.1794439221160540E-002                  5.0569283301262402E-001                  0.0000000000000000E+000                                        0                                        0 
