                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200614"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     360                  1.1722507869078656E+004                  2.0000000000000000E-002                  6.7742631994160640E-002                  2.3629205652940315E+000                  0.0000000000000000E+000                                        0                                        0 
                                     370                  1.2865644635344081E+004                  2.0000000000000000E-002                  6.5420590300485928E-002                  2.2872245629037447E+000                  0.0000000000000000E+000                                        0                                        0 
                                     380                  1.4094342107271506E+004                  2.0000000000000000E-002                  6.3267038916491436E-002                  2.2140376173451024E+000                  0.0000000000000000E+000                                        0                                        0 
                                     390                  1.5413853713103063E+004                  2.0000000000000000E-002                  6.1269254577295873E-002                  2.1431847471195011E+000                  0.0000000000000000E+000                                        0                                        0 
                                     400                  1.6828219305986102E+004                  2.0000000000000000E-002                  5.9411977185737951E-002                  2.0745810217162592E+000                  0.0000000000000000E+000                                        0                                        0 
                                     410                  1.8338863617555180E+004                  2.0000000000000000E-002                  5.7679724982076686E-002                  2.0082708094882293E+000                  0.0000000000000000E+000                                        0                                        0 
                                     420                  1.9950320072165221E+004                  2.0000000000000000E-002                  5.6047830488450447E-002                  1.9441559585077597E+000                  0.0000000000000000E+000                                        0                                        0 
                                     430                  2.1669555145573315E+004                  2.0000000000000000E-002                  5.4490941548628678E-002                  1.8820769262580921E+000                  0.0000000000000000E+000                                        0                                        0 
                                     440                  2.3500578584348554E+004                  2.0000000000000000E-002                  5.2991988506241518E-002                  1.8220223364729489E+000                  0.0000000000000000E+000                                        0                                        0 
                                     450                  2.5450411727551644E+004                  2.0000000000000000E-002                  5.1534320255237367E-002                  1.7639071549266547E+000                  0.0000000000000000E+000                                        0                                        0 
                                     460                  2.7528386879788097E+004                  2.0000000000000000E-002                  5.0103005817469584E-002                  1.7076169661416245E+000                  0.0000000000000000E+000                                        0                                        0 
                                     470                  2.9741395712254660E+004                  2.0000000000000000E-002                  4.8685206775664847E-002                  1.6531352994894262E+000                  0.0000000000000000E+000                                        0                                        0 
                                     480                  3.2100303346878678E+004                  2.0000000000000000E-002                  4.7269381768905869E-002                  1.6003814741477951E+000                  0.0000000000000000E+000                                        0                                        0 
                                     490                  3.4613749751187795E+004                  2.0000000000000000E-002                  4.5852231251618927E-002                  1.5493586254148493E+000                  0.0000000000000000E+000                                        0                                        0 
                                     500                  3.7294297437793291E+004                  2.0000000000000000E-002                  4.4435263722669663E-002                  1.5000038707766570E+000                  0.0000000000000000E+000                                        0                                        0 
                                     510                  4.0151776425440621E+004                  2.0000000000000000E-002                  4.3027832805476195E-002                  1.4523139999934553E+000                  0.0000000000000000E+000                                        0                                        0 
                                     520                  4.3196575199082436E+004                  2.0000000000000000E-002                  4.1646737535347617E-002                  1.4062624594351700E+000                  0.0000000000000000E+000                                        0                                        0 
                                     530                  4.6441114670579605E+004                  2.0000000000000000E-002                  4.0309524776140707E-002                  1.3617786725792451E+000                  0.0000000000000000E+000                                        0                                        0 
                                     540                  4.9903822245936230E+004                  2.0000000000000000E-002                  3.9005651012171134E-002                  1.3187304092246035E+000                  0.0000000000000000E+000                                        0                                        0 
                                     550                  5.3594952933469176E+004                  2.0000000000000000E-002                  3.7714279141921409E-002                  1.2771317086608072E+000                  0.0000000000000000E+000                                        0                                        0 
                                     560                  5.7532759975867433E+004                  2.0000000000000000E-002                  3.6411675427241143E-002                  1.2369421310874567E+000                  0.0000000000000000E+000                                        0                                        0 
                                     570                  6.1744829972336032E+004                  2.0000000000000000E-002                  3.5072496690027703E-002                  1.1980880870814041E+000                  0.0000000000000000E+000                                        0                                        0 
                                     580                  6.6267846343034456E+004                  2.0000000000000000E-002                  3.3678968738945811E-002                  1.1604915041598955E+000                  0.0000000000000000E+000                                        0                                        0 
                                     590                  7.1131615855952215E+004                  2.0000000000000000E-002                  3.2234886233884708E-002                  1.1241844754172188E+000                  0.0000000000000000E+000                                        0                                        0 
                                     600                  7.6382128555591771E+004                  2.0000000000000000E-002                  3.0753743942042801E-002                  1.0891013207338365E+000                  0.0000000000000000E+000                                        0                                        0 
                                     610                  8.2065791923859972E+004                  2.0000000000000000E-002                  2.9263267810198935E-002                  1.0552083750939436E+000                  0.0000000000000000E+000                                        0                                        0 
                                     620                  8.8234782397368297E+004                  2.0000000000000000E-002                  2.7789421139704392E-002                  1.0224594400545022E+000                  0.0000000000000000E+000                                        0                                        0 
                                     630                  9.4948937992650608E+004                  2.0000000000000000E-002                  2.6350010250437875E-002                  9.9079187768684940E-001                  0.0000000000000000E+000                                        0                                        0 
                                     640                  1.0226837329931081E+005                  2.0000000000000000E-002                  2.4957411361394937E-002                  9.6016542413135153E-001                  0.0000000000000000E+000                                        0                                        0 
                                     650                  1.1025343803007448E+005                  2.0000000000000000E-002                  2.3620107698690565E-002                  9.3055580337686350E-001                  0.0000000000000000E+000                                        0                                        0 
                                     660                  1.1897886570263929E+005                  2.0000000000000000E-002                  2.2341643739334890E-002                  9.0190410900100759E-001                  0.0000000000000000E+000                                        0                                        0 
                                     670                  1.2852559574108494E+005                  2.0000000000000000E-002                  2.1123739721345892E-002                  8.7416115583758236E-001                  0.0000000000000000E+000                                        0                                        0 
                                     680                  1.3897158051879128E+005                  2.0000000000000000E-002                  1.9968231716968911E-002                  8.4730928147400530E-001                  0.0000000000000000E+000                                        0                                        0 
                                     690                  1.5041253748243354E+005                  2.0000000000000000E-002                  1.8874725769202117E-002                  8.2130212813292003E-001                  0.0000000000000000E+000                                        0                                        0 
                                     700                  1.6294158009761106E+005                  2.0000000000000000E-002                  1.7843143025229442E-002                  7.9611503931120731E-001                  0.0000000000000000E+000                                        0                                        0 
                                     710                  1.7665775120958893E+005                  2.0000000000000000E-002                  1.6873223915625866E-002                  7.7171811188188855E-001                  0.0000000000000000E+000                                        0                                        0 
