                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190822"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                            model_number                                 star_age                                star_mass                                   radius                               luminosity                                    log_L                              effective_T                                    log_g                           surf_avg_omega                           surf_avg_v_rot                 photosphere_cell_density                              num_retries                              num_backups 
                                    4222                  1.4182821207225779E+010                  4.7288805017261587E-001                  7.1316270941701698E-001                  4.2355269663462089E+001                  1.6269074511103876E+000                  1.7448655487818563E+004                  4.4062704404712418E+000                  1.0142379114146710E-008                  4.9861952207437988E-003                  1.3844277113737091E-009                                       33                                        1 
                                    4223                  1.4182824645687590E+010                  4.7288797988891240E-001                  6.9508933455647437E-001                  4.0774513208506427E+001                  1.6103887848656802E+000                  1.7506781123703011E+004                  4.4285663789457486E+000                  1.0060071956876244E-008                  4.8215414561141486E-003                  1.3822658255216136E-009                                       33                                        1 
                                    4224                  1.4182828771841761E+010                  4.7288790075381260E-001                  6.8161061866061756E-001                  3.9387280849827718E+001                  1.5953559997815403E+000                  1.7526703686928413E+004                  4.4455748605930667E+000                  1.2048033568830604E-008                  5.6633913444438513E-003                  1.4175358756052207E-009                                       33                                        1 
                                    4225                  1.4182833723226767E+010                  4.7288781080118952E-001                  6.7677370115145674E-001                  3.8486922040802064E+001                  1.5853131801476925E+000                  1.7487832150704126E+004                  4.4517605250673942E+000                  1.3117547403362729E-008                  6.1229731253111055E-003                  1.4269862019919891E-009                                       33                                        1 
                                    4226                  1.4182839664888775E+010                  4.7288770607393971E-001                  6.8649068118488932E-001                  3.8527068469032805E+001                  1.5857659647317042E+000                  1.7368151001266084E+004                  4.4393780844741126E+000                  1.3205688491888208E-008                  6.2521859843996507E-003                  1.3927727589901715E-009                                       33                                        1 
                                    4227                  1.4182846794883184E+010                  4.7288757846382801E-001                  7.1840123362020225E-001                  4.0098907973359118E+001                  1.6031325454979373E+000                  1.7148613803176118E+004                  4.3999131209447384E+000                  1.2325128238277246E-008                  6.1046173409086664E-003                  1.3007396013656089E-009                                       33                                        1 
                                    4228                  1.4182855350876474E+010                  4.7288741167557791E-001                  7.7991586426616932E-001                  4.3751846364152300E+001                  1.6409963853318861E+000                  1.6821109477068159E+004                  4.3285515977791267E+000                  1.0610645172892776E-008                  5.7016971534639936E-003                  1.1542800113191718E-009                                       33                                        1 
                                    4229                  1.4182865618068426E+010                  4.7288717459755941E-001                  8.7286385525623555E-001                  4.9595381156184231E+001                  1.6954412323009613E+000                  1.6406519963212839E+004                  4.2307538688698916E+000                  8.5801928690889669E-009                  5.1548996026802574E-003                  9.8225374750224661E-010                                       33                                        1 
                                    4230                  1.4182875914965189E+010                  4.7288687295706194E-001                  9.7042406296573736E-001                  5.5854444645349290E+001                  1.7470577380271959E+000                  1.6029245270377829E+004                  4.1387234980415197E+000                  6.8788930327814925E-009                  4.5898078578583508E-003                  8.4442837542167356E-010                                       33                                        1 
                                    4231                  1.4182885973554686E+010                  4.7288650402022675E-001                  1.0559121235133362E+000                  6.1560252831562387E+001                  1.7893003948359665E+000                  1.5744926180123775E+004                  4.0653907204581436E+000                  5.8077411774260012E-009                  4.2125261165528094E-003                  7.4900902416851875E-010                                       33                                        1 
                                    4232                  1.4182897033986307E+010                  4.7288601750537396E-001                  1.1255431592715721E+000                  6.6793655375019014E+001                  1.8247352114803044E+000                  1.5564391441601891E+004                  4.0099215206129326E+000                  5.0118491916421691E-009                  3.8718836241400179E-003                  6.8523190158734233E-010                                       33                                        1 
                                    4233                  1.4182910306504255E+010                  4.7288534228295981E-001                  1.1685757563529651E+000                  7.1413778321735109E+001                  1.8537820111012580E+000                  1.5532683213550214E+004                  3.9773314619852504E+000                  4.5595297660318660E-009                  3.6551324634621334E-003                  6.5409417307296143E-010                                       33                                        1 
                                    4234                  1.4182926233525791E+010                  4.7288444284722569E-001                  1.1700270392049961E+000                  7.4907096686691702E+001                  1.8745229646403052E+000                  1.5709494487871789E+004                  3.9762525833334506E+000                  4.5211363045538377E-009                  3.6282559832192165E-003                  6.6177040353009098E-010                                       33                                        1 
                                    4235                  1.4182945345951635E+010                  4.7288330931942296E-001                  1.1235480537402727E+000                  7.6917401107113051E+001                  1.8860246018286926E+000                  1.6137629589842822E+004                  4.0114600354949266E+000                  4.9183089590381077E-009                  3.7911901655278591E-003                  7.1536173150230563E-010                                       33                                        1 
                                    4236                  1.4182968280862648E+010                  4.7288196806267357E-001                  1.0339284161077080E+000                  7.7213087260057762E+001                  1.8876909174745522E+000                  1.6838636113897002E+004                  4.0836611642655827E+000                  5.8267585053057323E-009                  4.1358090090078794E-003                  8.2531650539246488E-010                                       33                                        1 
                                    4237                  1.4182986628791458E+010                  4.7288097684645158E-001                  9.5510108270410699E-001                  7.6407430910624385E+001                  1.8831355974048227E+000                  1.7473851834301655E+004                  4.1525425221275851E+000                  6.6689598584721820E-009                  4.3752095870069115E-003                  9.4088548045799561E-010                                       33                                        1 
                                    4238                  1.4183001411029320E+010                  4.7288024684109636E-001                  8.9097715119114096E-001                  7.5115102475637329E+001                  1.8757272640671117E+000                  1.8014738022500766E+004                  4.2129073927655156E+000                  7.5099567523292159E-009                  4.5983375026885064E-003                  1.0519359709055008E-009                                       33                                        1 
                                    4239                  1.4183014328996492E+010                  4.7287966179559215E-001                  8.3300312529129916E-001                  7.3046645985925821E+001                  1.8636002796372493E+000                  1.8501467311564858E+004                  4.2713467275226256E+000                  8.5961024273658636E-009                  4.9231997313994458E-003                  1.1678436105214056E-009                                       33                                        1 
                                    4240                  1.4183017330940380E+010                  4.7287953818611894E-001                  8.1965937140488954E-001                  7.2464733348190435E+001                  1.8601266984517772E+000                  1.8614200541617556E+004                  4.2853730583025751E+000                  8.5741682517930424E-009                  4.8325010821298111E-003                  1.1971330754542873E-009                                       35                                        1 
                                    4241                  1.4183018831912323E+010                  4.7287947785588730E-001                  8.1290305784312644E-001                  7.2136700171273361E+001                  1.8581562720246982E+000                  1.8670205905826326E+004                  4.2925623057895672E+000                  8.2551588242493964E-009                  4.6145310576455757E-003                  1.2123164297046999E-009                                       36                                        1 
                                    4242                  1.4183020332884268E+010                  4.7287941829381080E-001                  8.0589706309090681E-001                  7.1739302510038030E+001                  1.8557571499045669E+000                  1.8725305814447220E+004                  4.3000806193382655E+000                  8.2398004040621638E-009                  4.5665469072217902E-003                  1.2281962726162874E-009                                       36                                        1 
                                    4243                  1.4183021083370239E+010                  4.7287938893208747E-001                  8.0230381090914116E-001                  7.1510946322074417E+001                  1.8543725252054017E+000                  1.8752238674626096E+004                  4.3039620283712967E+000                  7.8569694152174769E-009                  4.3350378064265010E-003                  1.2363872055350938E-009                                       37                                        1 
                                    4244                  1.4183021833856211E+010                  4.7287935979433265E-001                  7.9847537597322060E-001                  7.1202690809545501E+001                  1.8524964063005631E+000                  1.8776850826803380E+004                  4.3081166566707072E+000                  7.8302428012350726E-009                  4.2998636231064502E-003                  1.2449704443329356E-009                                       37                                        1 
                                    4245                  1.4183022284147795E+010                  4.7287934247010466E-001                  7.9599341892289865E-001                  7.0937451795107393E+001                  1.8508755837524982E+000                  1.8788563443491050E+004                  4.3108207416501312E+000                  7.7738828196036028E-009                  4.2558037791969464E-003                  1.2503386202682155E-009                                       38                                        1 
                                    4246                  1.4183022509293587E+010                  4.7287933386708314E-001                  7.9468429546538988E-001                  7.0772049789849049E+001                  1.8498617743749151E+000                  1.8793061999581132E+004                  4.3122504268087010E+000                  7.8286496681212460E-009                  4.2788751546431678E-003                  1.2530876913890430E-009                                       39                                        1 
                                    4247                  1.4183022702244432E+010                  4.7287932652354719E-001                  7.9348816963483415E-001                  7.0592566690986672E+001                  1.8487589727933633E+000                  1.8795285774707656E+004                  4.3135587690189201E+000                  7.8095427174869819E-009                  4.2620899907330192E-003                  1.2554984099740402E-009                                       39                                        1 
                                    4248                  1.4183022863668699E+010                  4.7287932040468922E-001                  7.9241373006726223E-001                  7.0402255325025592E+001                  1.8475865719194513E+000                  1.8795334760061691E+004                  4.3147356918003039E+000                  7.8035205629305967E-009                  4.2531169724109204E-003                  1.2575570194934186E-009                                       39                                        1 
                                    4249                  1.4183023000151669E+010                  4.7287931525217558E-001                  7.9143397536029980E-001                  7.0201042081258535E+001                  1.8463435589500505E+000                  1.8793512749354453E+004                  4.3158102906823554E+000                  7.8038798880741580E-009                  4.2481337300472079E-003                  1.2593304419325110E-009                                       39                                        1 
                                    4250                  1.4183023117612495E+010                  4.7287931083592788E-001                  7.9052067478012811E-001                  6.9986531492502721E+001                  1.8450144705673788E+000                  1.8789984399608631E+004                  4.3168132014605032E+000                  7.7960818776182980E-009                  4.2390705891821399E-003                  1.2608807430697521E-009                                       39                                        1 
                                    4251                  1.4183023220380140E+010                  4.7287930698836061E-001                  7.8965219032295619E-001                  6.9756315686115457E+001                  1.8435835344324738E+000                  1.8784834781508955E+004                  4.3177679745938562E+000                  7.7871293198369214E-009                  4.2296341556733643E-003                  1.2622533278878179E-009                                       39                                        1 
                                    4252                  1.4183023311524014E+010                  4.7287930359094266E-001                  7.8881369102753396E-001                  6.9509555238891849E+001                  1.8420445096589257E+000                  1.8778172563718166E+004                  4.3186907805267643E+000                  7.7822716697121106E-009                  4.2225937248483126E-003                  1.2634823035218087E-009                                       39                                        1 
                                    4253                  1.4183023393625645E+010                  4.7287930054464150E-001                  7.8799121983319198E-001                  6.9244969100875082E+001                  1.8403882258072843E+000                  1.8770065384970090E+004                  4.3195969005630221E+000                  7.7692311174012009E-009                  4.2112129102827595E-003                  1.2645979819269864E-009                                       39                                        1 
                                    4254                  1.4183023468701576E+010                  4.7287929777251880E-001                  7.8717269405283674E-001                  6.8961156620338087E+001                  1.8386045368888437E+000                  1.8760548953635065E+004                  4.3204996136229212E+000                  7.7584992288446592E-009                  4.2011228887086915E-003                  1.2656254031482737E-009                                       39                                        1 
                                    4255                  1.4183023538350258E+010                  4.7287929521399441E-001                  7.8634730275898823E-001                  6.8656779807377745E+001                  1.8366834299565673E+000                  1.8749646107085930E+004                  4.3214108495616683E+000                  7.7621139354030310E-009                  4.1987751521439199E-003                  1.2665865625361966E-009                                       39                                        1 
                                    4256                  1.4183023603861845E+010                  4.7287929282057911E-001                  7.8550537958492828E-001                  6.8331203778954489E+001                  1.8346190716805730E+000                  1.8737411918167189E+004                  4.3223413229170236E+000                  7.7488734707673857E-009                  4.1872316810403296E-003                  1.2675032822809383E-009                                       39                                        1 
                                    4257                  1.4183023666357056E+010                  4.7287929055062511E-001                  7.8463710567005729E-001                  6.7983291890012055E+001                  1.8324021901831018E+000                  1.8723866875750587E+004                  4.3233019638617902E+000                  7.7308709054798698E-009                  4.1729940791846052E-003                  1.2683957675596578E-009                                       39                                        1 
                                    4258                  1.4183023726795809E+010                  4.7287928836895732E-001                  7.8373269620371278E-001                  6.7612208847963785E+001                  1.8300251242930496E+000                  1.8709049181996656E+004                  4.3243037156120856E+000                  7.7130482488629300E-009                  4.1586859006881444E-003                  1.2692853350276556E-009                                       39                                        1 
                                    4259                  1.4183023786015280E+010                  4.7287928624542114E-001                  7.8278230361317946E-001                  6.7216960520053448E+001                  1.8274788702397757E+000                  1.8692984088097768E+004                  4.3253576462661032E+000                  7.7022936615167945E-009                  4.1479703972986436E-003                  1.2701927935848665E-009                                       39                                        1 
                                    4260                  1.4183023844809193E+010                  4.7287928415201103E-001                  7.8177511131480815E-001                  6.6796883828995860E+001                  1.8247562024839465E+000                  1.8675728375420873E+004                  4.3264759621850875E+000                  7.6987653592976082E-009                  4.1408637477037451E-003                  1.2711428823035196E-009                                       39                                        1 
                                    4261                  1.4183023915361887E+010                  4.7287928165883047E-001                  7.8047780862500171E-001                  6.6261572516538919E+001                  1.8212617383245677E+000                  1.8653682187206614E+004                  4.3279185215237526E+000                  7.7464001395896587E-009                  4.1597394796971223E-003                  1.2723804698539655E-009                                       39                                        1 
                                    4262                  1.4183024000025120E+010                  4.7287927869591528E-001                  7.7880258605080332E-001                  6.5590486060449862E+001                  1.8168408492674730E+000                  1.8626271888058967E+004                  4.3297848674140154E+000                  7.7565453499814871E-009                  4.1564623829192142E-003                  1.2740471514362106E-009                                       39                                        1 
                                    4263                  1.4183024101621002E+010                  4.7287927518398071E-001                  7.7665208324358914E-001                  6.4772175806229598E+001                  1.8113884859803708E+000                  1.8593591442673463E+004                  4.3321866110630367E+000                  7.7358240165018040E-009                  4.1341797671938805E-003                  1.2763465834220813E-009                                       39                                        1 
                                    4264                  1.4183024223536058E+010                  4.7287927103372923E-001                  7.7392134955578140E-001                  6.3808084393286563E+001                  1.8048757066986651E+000                  1.8556665155458264E+004                  4.3352459755422839E+000                  7.7504060301335746E-009                  4.1276888651978778E-003                  1.3028117245949823E-009                                       39                                        1 
                                    4265                  1.4183024369834126E+010                  4.7287926614480630E-001                  7.7045958502880796E-001                  6.2711424287106119E+001                  1.7973466644814011E+000                  1.8517875210740556E+004                  4.3391399008878508E+000                  7.7789731008038684E-009                  4.1247378111844051E-003                  1.3078928306460745E-009                                       39                                        1 
                                    4266                  1.4183024505237911E+010                  4.7287926171760375E-001                  7.6713827446595773E-001                  6.1754451528882925E+001                  1.7906682688911981E+000                  1.8486711330674192E+004                  4.3428923190423747E+000                  7.8334297994852896E-009                  4.1360379750392017E-003                  1.3131811781206561E-009                                       39                                        1 
                                    4267                  1.4183024636125742E+010                  4.7287925752152854E-001                  7.6383774752564637E-001                  6.0884292575758501E+001                  1.7845052642658905E+000                  1.8460998030791776E+004                  4.3466373845760407E+000                  7.8781973681794582E-009                  4.1420799732616162E-003                  1.3188079132914275E-009                                       39                                        1 
                                    4268                  1.4183024761120312E+010                  4.7287925358784333E-001                  7.6061821928067574E-001                  6.0100362362382370E+001                  1.7788770904970603E+000                  1.8440187339384094E+004                  4.3503061663145868E+000                  7.9254987362402897E-009                  4.1496744380016652E-003                  1.3246128441484277E-009                                       39                                        1 
                                    4269                  1.4183024881132053E+010                  4.7287924987531627E-001                  7.5747563612805069E-001                  5.9387192814175805E+001                  1.7736927970041356E+000                  1.8423336445427620E+004                  4.3539022738220075E+000                  7.9723590185415484E-009                  4.1572214004846628E-003                  1.3305486988968762E-009                                       39                                        1 
                                    4270                  1.4183024996786716E+010                  4.7287924635463524E-001                  7.5440996888343703E-001                  5.8733494042019821E+001                  1.7688858376900825E+000                  1.8409719369889935E+004                  4.3574247704074081E+000                  8.0207603699841063E-009                  4.1657808036300635E-003                  1.3365712732058904E-009                                       39                                        1 
                                    4271                  1.4183025108740221E+010                  4.7287924299777689E-001                  7.5141577826040196E-001                  5.8127713890512247E+001                  1.7643832428899999E+000                  1.8398612551003229E+004                  4.3608789842060256E+000                  8.0638224184609920E-009                  4.1717583990427062E-003                  1.3426476359672339E-009                                       39                                        1 
                                    4272                  1.4183025217692476E+010                  4.7287923977743601E-001                  7.4848497326879226E-001                  5.7563065108636408E+001                  1.7601439111215151E+000                  1.8389666492175031E+004                  4.3642734299919042E+000                  8.1173102028376766E-009                  4.1832693352063365E-003                  1.3487734788828348E-009                                       39                                        1 
                                    4273                  1.4183025323977842E+010                  4.7287923667857179E-001                  7.4561693107635940E-001                  5.7032111184689718E+001                  1.7561194483673359E+000                  1.8382365614806469E+004                  4.3676080763403204E+000                  8.1648872269783727E-009                  4.1918794052410507E-003                  1.3549170490141893E-009                                       39                                        1 
                                    4274                  1.4183025428191433E+010                  4.7287923367967405E-001                  7.4280229989118429E-001                  5.6529435955706965E+001                  1.7522746521407111E+000                  1.8376443404463917E+004                  4.3708931164663598E+000                  8.2012083554799205E-009                  4.1948343858501155E-003                  1.3610818628366486E-009                                       39                                        1 
                                    4275                  1.4183025530822744E+010                  4.7287923076338984E-001                  7.4003463063695862E-001                  5.6051883606282949E+001                  1.7485902115085052E+000                  1.8371767869119434E+004                  4.3741355064095968E+000                  8.2426581489081224E-009                  4.2005195228343919E-003                  1.3672734711588589E-009                                       39                                        1 
                                    4276                  1.4183025631832710E+010                  4.7287922792802745E-001                  7.3732063129486847E-001                  5.5597288148707392E+001                  1.7450536086544526E+000                  1.8368116585253614E+004                  4.3773268181616363E+000                  8.2909534274923763E-009                  4.2098241589487214E-003                  1.3734608151650787E-009                                       39                                        1 
                                    4277                  1.4183025731523664E+010                  4.7287922516256459E-001                  7.3465608337380972E-001                  5.5162071508873375E+001                  1.7416405669305790E+000                  1.8365278576025485E+004                  4.3804714298302088E+000                  8.3342020104096232E-009                  4.2166767100724825E-003                  1.3796388737821404E-009                                       39                                        1 
                                    4278                  1.4183025830299860E+010                  4.7287922245375164E-001                  7.3203358100348204E-001                  5.4743522074744270E+001                  1.7383327355004685E+000                  1.8363146542943112E+004                  4.3835775773334946E+000                  8.3779694281718104E-009                  4.2238652921355209E-003                  1.3858170185890491E-009                                       39                                        1 
                                    4279                  1.4183025928419878E+010                  4.7287921979288283E-001                  7.2944948612145855E-001                  5.4339631705547667E+001                  1.7351166906002671E+000                  1.8361619334652798E+004                  4.3866491378595089E+000                  8.4274933789331508E-009                  4.2340004339485628E-003                  1.3919963084104606E-009                                       39                                        1 
                                    4280                  1.4183026026045462E+010                  4.7287921717423159E-001                  7.2690235690507576E-001                  5.3948989859997575E+001                  1.7319833173722923E+000                  1.8360614365631918E+004                  4.3896874267756854E+000                  8.4778582309076029E-009                  4.2446003038785667E-003                  1.3981737631305502E-009                                       39                                        1 
                                    4281                  1.4183026123378460E+010                  4.7287921459124826E-001                  7.2438936309870705E-001                  5.3570201988875546E+001                  1.7289232839029820E+000                  1.8360064684652047E+004                  4.3926954493756387E+000                  8.5251112562135178E-009                  4.2536687864203034E-003                  1.4043508678175637E-009                                       39                                        1 
                                    4282                  1.4183026220569126E+010                  4.7287921203900535E-001                  7.2190874234423441E-001                  5.3201756725398120E+001                  1.7259259729632883E+000                  1.8359876725901286E+004                  4.3956749737494381E+000                  8.5728810774777432E-009                  4.2630230498108919E-003                  1.4105248661817938E-009                                       39                                        1 
                                    4283                  1.4183026337197927E+010                  4.7287920900779429E-001                  7.1897513861362117E-001                  5.2773647792660626E+001                  1.7224171142921640E+000                  1.8360172625505606E+004                  4.3992118268899825E+000                  8.6081654427066169E-009                  4.2633628124928227E-003                  1.4179298262999144E-009                                       39                                        1 
                                    4284                  1.4183026477152489E+010                  4.7287920541427370E-001                  7.1552236592218132E-001                  5.2279542609302055E+001                  1.7183317793077961E+000                  1.8361187108328166E+004                  4.4033931428829325E+000                  8.6818557328079633E-009                  4.2794308215532879E-003                  1.4267878056415934E-009                                       39                                        1 
                                    4285                  1.4183026609079771E+010                  4.7287920207469480E-001                  7.1233319629887693E-001                  5.1830700453937638E+001                  1.7145870780508834E+000                  1.8362617837797334E+004                  4.4072731991414118E+000                  8.7738654905023666E-009                  4.3057178057007064E-003                  1.4350992236933840E-009                                       39                                        1 
                                    4286                  1.4183026740856121E+010                  4.7287919878231566E-001                  7.0921462196222973E-001                  5.1398554481101051E+001                  1.7109509051877079E+000                  1.8364465981658504E+004                  4.4110842020681256E+000                  8.8517767564633838E-009                  4.3251407204043689E-003                  1.4433486432301268E-009                                       39                                        1 
                                    4287                  1.4183026871081404E+010                  4.7287919556994218E-001                  7.0619963199160418E-001                  5.0986664622144524E+001                  1.7074566027975211E+000                  1.8366644732034485E+004                  4.4147845871392164E+000                  8.9343050866428451E-009                  4.3470984335106889E-003                  1.4514386971614771E-009                                       39                                        1 
                                    4288                  1.4183027000398153E+010                  4.7287919241899579E-001                  7.0327227712024076E-001                  5.0591856834951351E+001                  1.7040806192855076E+000                  1.8369097701322986E+004                  4.4183925622036195E+000                  8.9983455239952505E-009                  4.3602957862174585E-003                  1.4594011753728559E-009                                       39                                        1 
                                    4289                  1.4183027129039778E+010                  4.7287918932166373E-001                  7.0042629391648492E-001                  5.0212587209707031E+001                  1.7008125990272387E+000                  1.8371784708041505E+004                  4.4219146730665972E+000                  9.0774850655769730E-009                  4.3810289767293106E-003                  1.4672444835188153E-009                                       39                                        1 
                                    4290                  1.4183027257261751E+010                  4.7287918626997905E-001                  6.9765510280272347E-001                  4.9847412793698275E+001                  1.6976426222549170E+000                  1.8374675844014528E+004                  4.4253580022129251E+000                  9.1471874738071102E-009                  4.3973855038796847E-003                  1.4749792297028665E-009                                       39                                        1 
                                    4291                  1.4183027385203575E+010                  4.7287918325906692E-001                  6.9495475011302565E-001                  4.9495339908043718E+001                  1.6945643111054112E+000                  1.8377745463277763E+004                  4.4287264941907107E+000                  9.2367040307266349E-009                  4.4234154117956774E-003                  1.4826097410590019E-009                                       39                                        1 
                                    4292                  1.4183027513014025E+010                  4.7287918028405046E-001                  6.9232116912544517E-001                  4.9155528901429960E+001                  1.6915723733652617E+000                  1.8380981838477910E+004                  4.4320243244235025E+000                  9.3103656246532887E-009                  4.4419643158441708E-003                  1.4901419938750249E-009                                       39                                        1 
                                    4293                  1.4183027640719978E+010                  4.7287917734306206E-001                  6.8975290208700413E-001                  4.8827464208563356E+001                  1.6886641703454692E+000                  1.8384367487660416E+004                  4.4352524713852377E+000                  9.3723446658730791E-009                  4.4551137682996593E-003                  1.4975746396891551E-009                                       39                                        1 
                                    4294                  1.4183027768373108E+010                  4.7287917443374311E-001                  6.8724760359639225E-001                  4.8510527560010004E+001                  1.6858359976760608E+000                  1.8387885915032271E+004                  4.4384130732476850E+000                  9.4398923687861751E-009                  4.4710847608685871E-003                  1.5049090370453437E-009                                       39                                        1 
                                    4295                  1.4183027921556866E+010                  4.7287917097781951E-001                  6.8432719480970050E-001                  4.8145301986508414E+001                  1.6825539151183053E+000                  1.8392298108876843E+004                  4.4421119404208707E+000                  9.4647195422080379E-009                  4.4639821736343361E-003                  1.5135677776973941E-009                                       39                                        1 
                                    4296                  1.4183028105377373E+010                  4.7287916687942411E-001                  6.8094302759219405E-001                  4.7727727671451390E+001                  1.6787707579941158E+000                  1.8397834977016304E+004                  4.4464179799130799E+000                  9.6592872246646246E-009                  4.5334403265674663E-003                  1.5237511480041151E-009                                       39                                        1 
                                    4297                  1.4183028278492535E+010                  4.7287916307210859E-001                  6.7786140590135491E-001                  4.7351868078882518E+001                  1.6753371170319424E+000                  1.8403195658994944E+004                  4.4503577150783169E+000                  9.8445176836766576E-009                  4.5996679612721868E-003                  1.5331609471702867E-009                                       39                                        1 
                                    4298                  1.4183028451353270E+010                  4.7287915931739660E-001                  6.7488512664750089E-001                  4.6992914181187366E+001                  1.6720323778504846E+000                  1.8408677275719016E+004                  4.4541798134388584E+000                  9.9573612785532652E-009                  4.6321610612493694E-003                  1.5423761430405333E-009                                       39                                        1 
                                    4299                  1.4183028622037216E+010                  4.7287915565422567E-001                  6.7204113765438722E-001                  4.6653604344468420E+001                  1.6688852019184137E+000                  1.8414197190771003E+004                  4.4578478076318762E+000                  1.0038130650448881E-008                  4.6502414408771415E-003                  1.5513005024090558E-009                                       39                                        1 
                                    4300                  1.4183028791191797E+010                  4.7287915206527814E-001                  6.6931224138136902E-001                  4.6331426426183654E+001                  1.6658756712259064E+000                  1.8419759351839144E+004                  4.4613819848035279E+000                  1.0099959126868199E-008                  4.6600649049793963E-003                  1.5599750080121178E-009                                       39                                        1 
                                    4301                  1.4183028958924013E+010                  4.7287914854543600E-001                  6.6669092439019872E-001                  4.6025107078264966E+001                  1.6629948075713918E+000                  1.8425354338649588E+004                  4.4647904314746247E+000                  1.0151400185064481E-008                  4.6656208217692539E-003                  1.5684122517697553E-009                                       39                                        1 
                                    4302                  1.4183029160202671E+010                  4.7287914436598394E-001                  6.6365998718759911E-001                  4.5675139482280755E+001                  1.6596798822707135E+000                  1.8432174429617218E+004                  4.4687482452861156E+000                  1.0175270930955352E-008                  4.6555192697010630E-003                  1.5783008484872350E-009                                       39                                        1 
                                    4303                  1.4183029401737061E+010                  4.7287913941140491E-001                  6.6017914674751776E-001                  4.5278841057909091E+001                  1.6558953022659855E+000                  1.8440485152972346E+004                  4.4733159053122957E+000                  1.0214696772727116E-008                  4.6492645641080903E-003                  1.5898371059322034E-009                                       39                                        1 
                                    4304                  1.4183029691578329E+010                  4.7287913354840905E-001                  6.5621244871140283E-001                  4.4834546643440923E+001                  1.6516127826318774E+000                  1.8450595231344480E+004                  4.4785505741341920E+000                  1.0314563205206318E-008                  4.6667693937203708E-003                  1.6032237434976665E-009                                       39                                        1 
                                    4305                  1.4183030039387852E+010                  4.7287912662370873E-001                  6.5173106620827870E-001                  4.4342088728717982E+001                  1.6468161466492657E+000                  1.8462871342285864E+004                  4.4845026514422122E+000                  1.0429111728671621E-008                  4.6866732743195763E-003                  1.6186646062806150E-009                                       39                                        1 
                                    4306                  1.4183030456759277E+010                  4.7287911846146491E-001                  6.4671618705971268E-001                  4.3802955805756106E+001                  1.6415034175090546E+000                  1.8477721070367992E+004                  4.4912120275283538E+000                  1.0551337809727535E-008                  4.7053976852609270E-003                  1.6363558786648386E-009                                       39                                        1 
