                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190606"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                            model_number                                 star_age                                star_mass                                time_step                                   log_dt                                    log_L                                 log_Teff                                    log_R                                    log_g                              num_retries                              num_backups 
                                     781                  1.2384026462622824E+010                  9.3402801202292796E-001                  4.0001781429399562E+004                  4.6020793325212317E+000                  2.5815886614975838E+000                  3.5734628309190613E+000                  1.6671275053632959E+000                  1.0739942438465606E+000                                       12                                        0 
                                     782                  1.2384066076740559E+010                  9.3378733052852092E-001                  3.9614117736865948E+004                  4.5978499880102390E+000                  2.5853496839830585E+000                  3.5731050296128828E+000                  1.6697236192183897E+000                  1.0686900921756743E+000                                       12                                        0 
                                     783                  1.2384105649513651E+010                  9.3354329224659582E-001                  3.9572773091860690E+004                  4.5973964848451141E+000                  2.5865724321418080E+000                  3.5729908531357690E+000                  1.6705633462519924E+000                  1.0668971236846989E+000                                       12                                        0 
                                     784                  1.2384144877123220E+010                  9.3330016751402178E-001                  3.9227609569598528E+004                  4.5935918441386301E+000                  2.5863985443754287E+000                  3.5730056852455898E+000                  1.6704467381491614E+000                  1.0670172208928186E+000                                       12                                        0 
                                     785                  1.2384183507996504E+010                  9.3306083905108095E-001                  3.8630873282564622E+004                  4.5869345258386369E+000                  2.5883842985175316E+000                  3.5728202164294895E+000                  1.6718105528524130E+000                  1.0641782100000741E+000                                       12                                        0 
                                     786                  1.2384221973903036E+010                  9.3282062603043958E-001                  3.8465906532451518E+004                  4.5850759719850513E+000                  2.5902835662112507E+000                  3.5726423361276347E+000                  1.6731159473029822E+000                  1.0614555992154187E+000                                       12                                        0 
                                     787                  1.2384260649965366E+010                  9.3257724926876817E-001                  3.8676062330018132E+004                  4.5874422514658724E+000                  2.5937926116271925E+000                  3.5723300702219403E+000                  1.6754950018223425E+000                  1.0565841661651114E+000                                       12                                        0 
                                     788                  1.2384299573429487E+010                  9.3232890766384513E-001                  3.8923464121565827E+004                  4.5902114847805899E+000                  2.5958096265306496E+000                  3.5721467066973265E+000                  1.6768702363232988E+000                  1.0537180308720220E+000                                       12                                        0 
                                     789                  1.2384338338681925E+010                  9.3207956974916462E-001                  3.8765252436761097E+004                  4.5884426164116894E+000                  2.5968693555715534E+000                  3.5720278896731688E+000                  1.6776377348920648E+000                  1.0520668724077931E+000                                       12                                        0 
                                     790                  1.2384376310528337E+010                  9.3183423975498236E-001                  3.7971846412942708E+004                  4.5794617155874082E+000                  2.5989536941795595E+000                  3.5718435009215121E+000                  1.6790486816993815E+000                  1.0491306543401826E+000                                       12                                        0 
                                     791                  1.2384413637046761E+010                  9.3159106649476009E-001                  3.7326518425357332E+004                  4.5720174836533456E+000                  2.5998997099951171E+000                  3.5717690101866975E+000                  1.6796706710767897E+000                  1.0477733264692990E+000                                       12                                        0 
                                     792                  1.2384450464336264E+010                  9.3135021502857240E-001                  3.6827289503358523E+004                  4.5661697558613490E+000                  2.6009177620775947E+000                  3.5716785201234083E+000                  1.6803606772446062E+000                  1.0462810180947688E+000                                       12                                        0 
                                     793                  1.2384486898519615E+010                  9.3111093371822062E-001                  3.6434183350518775E+004                  4.5615090395301365E+000                  2.6036716977001326E+000                  3.5714370132777620E+000                  1.6822206587471682E+000                  1.0424494623690663E+000                                       12                                        0 
                                     794                  1.2384523272520920E+010                  9.3086943430073876E-001                  3.6374001305497048E+004                  4.5607910780498822E+000                  2.6067668441814686E+000                  3.5711651398001534E+000                  1.6843119789430538E+000                  1.0381541657250761E+000                                       12                                        0 
                                     795                  1.2384559718765903E+010                  9.3062448473905046E-001                  3.6446244984209596E+004                  4.5616527900849064E+000                  2.6104619610811990E+000                  3.5708332891867718E+000                  1.6868232386196818E+000                  1.0330173508132778E+000                                       12                                        0 
                                     796                  1.2384596301094553E+010                  9.3037501630240116E-001                  3.6582328648335657E+004                  4.5632713470379924E+000                  2.6109022026870523E+000                  3.5707848922960430E+000                  1.6871401532040669E+000                  1.0322670866148000E+000                                       12                                        0 
                                     797                  1.2384632844889822E+010                  9.3012530892819612E-001                  3.6543795269043963E+004                  4.5628136491689437E+000                  2.6006820780113893E+000                  3.5717015780529096E+000                  1.6801967193525016E+000                  1.0460373764986330E+000                                       12                                        0 
                                     798                  1.2384667004725466E+010                  9.2990087582489533E-001                  3.4159835642526647E+004                  4.5335157724468420E+000                  2.5991699691868737E+000                  3.5718345581712558E+000                  1.6791747047035515E+000                  1.0479766007571294E+000                                       12                                        0 
                                     799                  1.2384699369767744E+010                  9.2968942081311956E-001                  3.2365042280145295E+004                  4.5100761786958863E+000                  2.6022244459651422E+000                  3.5715676298677921E+000                  1.6812357996996143E+000                  1.0437556430468162E+000                                       12                                        0 
                                     800                  1.2384730783563046E+010                  9.2948170177034051E-001                  3.1413795300805268E+004                  4.4971204094524166E+000                  2.6055370928348145E+000                  3.5712751283366742E+000                  1.6834771261966861E+000                  1.0391759454790510E+000                                       12                                        0 
                                     801                  1.2384762553156149E+010                  9.2926887888738141E-001                  3.1769593103048424E+004                  4.5020116525283616E+000                  2.6086424347968995E+000                  3.5709996058517359E+000                  1.6855808421476048E+000                  1.0348690620369609E+000                                       12                                        0 
                                     802                  1.2384796769740974E+010                  9.2903684490407279E-001                  3.4216584827410850E+004                  4.5342366602422901E+000                  2.6118734506822787E+000                  3.5707033757482094E+000                  1.6877888102973468E+000                  1.0303446709468593E+000                                       12                                        0 
                                     803                  1.2384832239599556E+010                  9.2879322006311205E-001                  3.5469858580641987E+004                  4.5498594569306610E+000                  2.6144832165316934E+000                  3.5704607231392180E+000                  1.6895789984400373E+000                  1.0266503930440105E+000                                       12                                        0 
                                     804                  1.2384868262898727E+010                  9.2854320900510567E-001                  3.6023299172671090E+004                  4.5565834849097291E+000                  2.6171509563090889E+000                  3.5701986099929064E+000                  1.6914370946213577E+000                  1.0228172822579074E+000                                       12                                        0 
                                     805                  1.2384904422839611E+010                  9.2828955252705103E-001                  3.6159940884610362E+004                  4.5582277118058556E+000                  2.6194158876270639E+000                  3.5699688415926971E+000                  1.6930290970807642E+000                  1.0195146219473050E+000                                       12                                        0 
                                     806                  1.2384940450232523E+010                  9.2803450186987668E-001                  3.6027392910321119E+004                  4.5566328359325237E+000                  2.6214961735258218E+000                  3.5697911436124943E+000                  1.6944246359905484E+000                  1.0166042038719754E+000                                       12                                        0 
                                     807                  1.2384976210538403E+010                  9.2777923774066640E-001                  3.5760305879988096E+004                  4.5534012249287681E+000                  2.6235215685546622E+000                  3.5696146845902113E+000                  1.6957902515495353E+000                  1.0137534997691038E+000                                       12                                        0 
                                     808                  1.2385011676128622E+010                  9.2752402283737845E-001                  3.5465590219420366E+004                  4.5498071917865355E+000                  2.6255195419302337E+000                  3.5694388834205371E+000                  1.6971408405766695E+000                  1.0109328389033170E+000                                       12                                        0 
                                     809                  1.2385046770981308E+010                  9.2726945115083681E-001                  3.5094852684645019E+004                  4.5452434237426740E+000                  2.6274715669374471E+000                  3.5692502023106152E+000                  1.6984942153001192E+000                  1.0081068750199225E+000                                       12                                        0 
                                     810                  1.2385081673148336E+010                  9.2701427300664219E-001                  3.4902167030255951E+004                  4.5428523925770854E+000                  2.6295093670536787E+000                  3.5690743659199136E+000                  1.6998647881396383E+000                  1.0052461980532159E+000                                       12                                        0 
                                     811                  1.2385116411173149E+010                  9.2675822352742776E-001                  3.4738024812474556E+004                  4.5408051210359499E+000                  2.6315294223700532E+000                  3.5688450473355409E+000                  1.7013334529665709E+000                  1.0021888958818685E+000                                       12                                        0 
                                     812                  1.2385150828099947E+010                  9.2650242423424023E-001                  3.4416926798008586E+004                  4.5367720881224640E+000                  2.6334394465463742E+000                  3.5686764164881906E+000                  1.7026257267494318E+000                  9.9948445992122970E-001                                       12                                        0 
                                     813                  1.2385184930706675E+010                  9.2624701487220740E-001                  3.4102606729392566E+004                  4.5327875767908177E+000                  2.6353543676353182E+000                  3.5685044086794249E+000                  1.7039272029114352E+000                  9.9676176892677060E-001                                       12                                        0 
                                     814                  1.2385218857626808E+010                  9.2599096202860764E-001                  3.3926920132487176E+004                  4.5305444364156484E+000                  2.6373260204436866E+000                  3.5683234759790561E+000                  1.7052748947163567E+000                  9.9394631182837367E-001                                       12                                        0 
                                     815                  1.2385252712726698E+010                  9.2573341978505752E-001                  3.3855099890993268E+004                  4.5296240995407144E+000                  2.6393453867583259E+000                  3.5681396277400639E+000                  1.7066522743516612E+000                  9.9107074713223731E-001                                       12                                        0 
                                     816                  1.2385286471734066E+010                  9.2547452018289400E-001                  3.3759007365948572E+004                  4.5283896683496812E+000                  2.6413484110923626E+000                  3.5679585615156455E+000                  1.7080159189675164E+000                  9.8822198189894794E-001                                       12                                        0 
                                     817                  1.2385320147449553E+010                  9.2521417683789242E-001                  3.3675715488944967E+004                  4.5273168317031045E+000                  2.6433344814341351E+000                  3.5677642547073627E+000                  1.7093975677549691E+000                  9.8533649664432910E-001                                       12                                        0 
                                     818                  1.2385353691953646E+010                  9.2495275568907087E-001                  3.3544504091582538E+004                  4.5256213758249091E+000                  2.6453084697053719E+000                  3.5675883497905834E+000                  1.7107363717241459E+000                  9.8253616057680437E-001                                       12                                        0 
                                     819                  1.2385386854107048E+010                  9.2469226189690523E-001                  3.3162153402012962E+004                  4.5206427239363380E+000                  2.6471120233663954E+000                  3.5674288826756926E+000                  1.7119570827844388E+000                  9.7997241118133072E-001                                       12                                        0 
                                     820                  1.2385419593152321E+010                  9.2443322176247178E-001                  3.2739045273875799E+004                  4.5150660104964135E+000                  2.6488982368841612E+000                  3.5672433200541183E+000                  1.7132213147864712E+000                  9.7732226835913705E-001                                       12                                        0 
                                     821                  1.2385452057573551E+010                  9.2417447159955257E-001                  3.2464421230095832E+004                  4.5114076647533228E+000                  2.6507656720019352E+000                  3.5670759382002108E+000                  1.7144897960531722E+000                  9.7466372917203525E-001                                       12                                        0 
                                     822                  1.2385484372529583E+010                  9.2391497371219777E-001                  3.2314956032378483E+004                  4.5094035693594678E+000                  2.6526933848791399E+000                  3.5669129078333262E+000                  1.7157797132255432E+000                  9.7196193265541886E-001                                       12                                        0 
                                     823                  1.2385516460903954E+010                  9.2365530635296511E-001                  3.2088374370684764E+004                  4.5063477158576006E+000                  2.6545538635399257E+000                  3.5667393680715218E+000                  1.7170570320795460E+000                  9.6928521883133312E-001                                       12                                        0 
                                     824                  1.2385548278063259E+010                  9.2339589396199051E-001                  3.1817159306091187E+004                  4.5026614024393767E+000                  2.6563829223369990E+000                  3.5665692615015350E+000                  1.7183117746180556E+000                  9.6665374323162645E-001                                       12                                        0 
                                     825                  1.2385579893653017E+010                  9.2313621534373180E-001                  3.1615589757331552E+004                  4.4999012875557156E+000                  2.6582488560492519E+000                  3.5663857470377827E+000                  1.7196117704016869E+000                  9.6393160161763236E-001                                       12                                        0 
                                     826                  1.2385611328139090E+010                  9.2287606216099660E-001                  3.1434486074196506E+004                  4.4974063644169178E+000                  2.6600993524445573E+000                  3.5662171608500657E+000                  1.7208741909747736E+000                  9.6128435273469981E-001                                       12                                        0 
                                     827                  1.2385642629145638E+010                  9.2261507676554400E-001                  3.1301006546523393E+004                  4.4955583033794291E+000                  2.6619745423236942E+000                  3.5660404909131143E+000                  1.7221651257882451E+000                  9.5857964912013460E-001                                       12                                        0 
                                     828                  1.2385673838357216E+010                  9.2235287871796223E-001                  3.1209211578504321E+004                  4.4942827974564254E+000                  2.6638768765654497E+000                  3.5658589767200799E+000                  1.7234793212951915E+000                  9.5582781838398667E-001                                       12                                        0 
                                     829                  1.2385704879042332E+010                  9.2209008334376952E-001                  3.1040685115172109E+004                  4.4919312982322550E+000                  2.6657096697124678E+000                  3.5656905563180183E+000                  1.7247325586728228E+000                  9.5319758747686512E-001                                       12                                        0 
                                     830                  1.2385735676602659E+010                  9.2182741222832787E-001                  3.0797560328684904E+004                  4.4885163146252820E+000                  2.6675006815765272E+000                  3.5655209619169006E+000                  1.7259672534070889E+000                  9.5060446512219576E-001                                       12                                        0 
                                     831                  1.2385766264755938E+010                  9.2156462848110543E-001                  3.0588153279266222E+004                  4.4855532578008175E+000                  2.6693267343738536E+000                  3.5653571980651240E+000                  1.7272078075093058E+000                  9.4799953569080031E-001                                       12                                        0 
                                     832                  1.2385796645948246E+010                  9.2130169839409082E-001                  3.0381192308880654E+004                  4.4826048137337020E+000                  2.6711079773407538E+000                  3.5651956335978463E+000                  1.7284215579273097E+000                  9.4544810933178947E-001                                       12                                        0 
                                     833                  1.2385826771708290E+010                  9.2103909991627597E-001                  3.0125760043315164E+004                  4.4789380125440506E+000                  2.6728582414563218E+000                  3.5650317989529676E+000                  1.7296243592748517E+000                  9.4291870210418016E-001                                       12                                        0 
                                     834                  1.2385856608223515E+010                  9.2077717370520440E-001                  2.9836515224235118E+004                  4.4747480980478729E+000                  2.6745892974563055E+000                  3.5648509782952167E+000                  1.7308515285903463E+000                  9.4034084071955915E-001                                       12                                        0 
                                     835                  1.2385886206859652E+010                  9.2051548552264539E-001                  2.9598636136755136E+004                  4.4712716998451647E+000                  2.6763586798619574E+000                  3.5646920033163818E+000                  1.7320541697508420E+000                  9.3781211280303922E-001                                       12                                        0 
                                     836                  1.2385915635531027E+010                  9.2025343903798318E-001                  2.9428671375111375E+004                  4.4687706553213991E+000                  2.6781480187825886E+000                  3.5645280167282438E+000                  1.7332768123874327E+000                  9.3524317774248822E-001                                       12                                        0 
                                     837                  1.2385944893660355E+010                  9.1999102342524164E-001                  2.9258129327904608E+004                  4.4662465552636670E+000                  2.6799307607042451E+000                  3.5643661755398677E+000                  1.7344918657250141E+000                  9.3268921181310549E-001                                       12                                        0 
                                     838                  1.2385974015528019E+010                  9.1972794587111562E-001                  2.9121867664102876E+004                  4.4642192240133838E+000                  2.6817063870094544E+000                  3.5642019250781631E+000                  1.7357081798010272E+000                  9.3013237650470904E-001                                       12                                        0 
                                     839                  1.2386003025297405E+010                  9.1946399396852629E-001                  2.9009769384854877E+004                  4.4625442763627099E+000                  2.6834931190360578E+000                  3.5640229357024715E+000                  1.7369595245657130E+000                  9.2750503130119466E-001                                       12                                        0 
                                     840                  1.2386031935733912E+010                  9.1919902336110682E-001                  2.8910436507671689E+004                  4.4610546489671625E+000                  2.6853009175848572E+000                  3.5638602429897630E+000                  1.7381888092655287E+000                  9.2492128912941207E-001                                       12                                        0 
                                     841                  1.2386060769166626E+010                  9.1893282740206650E-001                  2.8833432714204890E+004                  4.4598963496407498E+000                  2.6871004628401454E+000                  3.5636941908367792E+000                  1.7394206861991415E+000                  9.2233174729232292E-001                                       12                                        0 
                                     842                  1.2386089543462978E+010                  9.1866523928064825E-001                  2.8774296351564040E+004                  4.4590047121673591E+000                  2.6889158420378236E+000                  3.5635245108928859E+000                  1.7406677356857660E+000                  9.1971116576831047E-001                                       12                                        0 
                                     843                  1.2386118182647049E+010                  9.1839694496686219E-001                  2.8639184072379143E+004                  4.4569606408037270E+000                  2.6906656692810289E+000                  3.5633620868760625E+000                  1.7418674973410160E+000                  9.1718478911356249E-001                                       12                                        0 
                                     844                  1.2386146727244442E+010                  9.1812763588913182E-001                  2.8544597392419499E+004                  4.4555239218747147E+000                  2.6924456112695045E+000                  3.5631945611513780E+000                  1.7430925197846232E+000                  9.1460737381329471E-001                                       12                                        0 
                                     845                  1.2386175118178194E+010                  9.1785783779297081E-001                  2.8390933752542154E+004                  4.4531796763197207E+000                  2.6941884158955745E+000                  3.5630343081497102E+000                  1.7442844281009928E+000                  9.1209591801683265E-001                                       12                                        0 
                                     846                  1.2386203189625856E+010                  9.1758918821237134E-001                  2.8071447661189872E+004                  4.4482648100357443E+000                  2.6958200916359947E+000                  3.5628865026413448E+000                  1.7453958769879345E+000                  9.0974588714719629E-001                                       12                                        0 
                                     847                  1.2386231091881006E+010                  9.1732038730683751E-001                  2.7902255150054487E+004                  4.4456393057698111E+000                  2.6975509197379535E+000                  3.5627268436721882E+000                  1.7465806089772273E+000                  9.0724918120268860E-001                                       12                                        0 
                                     848                  1.2386258893395683E+010                  9.1705067393194295E-001                  2.7801514678605694E+004                  4.4440684577396743E+000                  2.6993300744953044E+000                  3.5625636724639458E+000                  1.7477965287723876E+000                  9.0468963023081450E-001                                       12                                        0 
                                     849                  1.2386286637234623E+010                  9.1677957789604148E-001                  2.7743838938884161E+004                  4.4431665545966892E+000                  2.7011120673079270E+000                  3.5623881310944547E+000                  1.7490386079176796E+000                  9.0207706800186360E-001                                       12                                        0 
                                     850                  1.2386314355278612E+010                  9.1650676087310912E-001                  2.7718043990853494E+004                  4.4427625796933254E+000                  2.7028984511468948E+000                  3.5622153949425810E+000                  1.7502772721409121E+000                  8.9947048213827008E-001                                       12                                        0 
                                     851                  1.2386341956644608E+010                  9.1623311206339908E-001                  2.7601365996758879E+004                  4.4409305759121205E+000                  2.7046354609875358E+000                  3.5620406122083499E+000                  1.7514953425296944E+000                  8.9690465119498741E-001                                       12                                        0 
                                     852                  1.2386369380190933E+010                  9.1595928827690143E-001                  2.7423546324971892E+004                  4.4381236156532911E+000                  2.7063342710383584E+000                  3.5618758057103674E+000                  1.7526743605510708E+000                  8.9441680328274598E-001                                       12                                        0 
                                     853                  1.2386396594937517E+010                  9.1568566106177285E-001                  2.7214746584263612E+004                  4.4348042946491111E+000                  2.7079935232941263E+000                  3.5617182021058218E+000                  1.7538191938880454E+000                  8.9199737915710786E-001                                       12                                        0 
                                     854                  1.2386423623220789E+010                  9.1541206672537911E-001                  2.7028283270877877E+004                  4.4318184619154524E+000                  2.7096789531257710E+000                  3.5615631397568621E+000                  1.7549720335017880E+000                  8.8956191929622763E-001                                       12                                        0 
                                     855                  1.2386450567948896E+010                  9.1513744790293339E-001                  2.6944728107636380E+004                  4.4304738055995534E+000                  2.7114107281124040E+000                  3.5613701784174561E+000                  1.7562238436739170E+000                  8.8692799333700889E-001                                       12                                        0 
                                     856                  1.2386477424900694E+010                  9.1486175416529913E-001                  2.6856951798524820E+004                  4.4290567197175568E+000                  2.7131466944058973E+000                  3.5612151949146815E+000                  1.7574017938262112E+000                  8.8444123803563124E-001                                       12                                        0 
                                     857                  1.2386504094805637E+010                  9.1458605451342978E-001                  2.6669904943717007E+004                  4.4260214677898855E+000                  2.7148092086534961E+000                  3.5610684015459704E+000                  1.7585266376874336E+000                  8.8206065306888370E-001                                       12                                        0 
                                     858                  1.2386530606803501E+010                  9.1431013954245877E-001                  2.6511997863395405E+004                  4.4234424560754260E+000                  2.7165006971278252E+000                  3.5609159698435877E+000                  1.7596772453293634E+000                  8.7962839880023547E-001                                       12                                        0 
                                     859                  1.2386556933308805E+010                  9.1403427304613272E-001                  2.6326505303518137E+004                  4.4203932127662098E+000                  2.7181468900600065E+000                  3.5607537097080213E+000                  1.7608248620665865E+000                  8.7720210982313818E-001                                       12                                        0 
                                     860                  1.2386583076736382E+010                  9.1375847388557407E-001                  2.6143427576159294E+004                  4.4173625258545801E+000                  2.7197977885575040E+000                  3.5605961817070311E+000                  1.7619653673173157E+000                  8.7479003626252905E-001                                       12                                        0 
                                     861                  1.2386609102988018E+010                  9.1348205716610931E-001                  2.6026251636020879E+004                  4.4154116244667732E+000                  2.7214912016802009E+000                  3.5604363206068030E+000                  1.7631317960791206E+000                  8.7232578251073245E-001                                       12                                        0 
                                     862                  1.2386634986725124E+010                  9.1320525422283461E-001                  2.5883737105930231E+004                  4.4130269801617734E+000                  2.7231451943395357E+000                  3.5602812828604522E+000                  1.7642688679014897E+000                  8.6992001919468054E-001                                       12                                        0 
                                     863                  1.2386660674302952E+010                  9.1292869422353451E-001                  2.5687577829628030E+004                  4.4097231550713083E+000                  2.7247780545147613E+000                  3.5601258426578868E+000                  1.7653961783942331E+000                  8.6753385420867690E-001                                       12                                        0 
                                     864                  1.2386686176686281E+010                  9.1265229393166658E-001                  2.5502383328989345E+004                  4.4065807693853651E+000                  2.7263979068454285E+000                  3.5599675016046843E+000                  1.7665227866659725E+000                  8.6514912980742487E-001                                       12                                        0 
                                     865                  1.2386711604957159E+010                  9.1237486463052331E-001                  2.5428270879609350E+004                  4.4053168291896361E+000                  2.7280967990897436E+000                  3.5597974313507295E+000                  1.7677123732960391E+000                  8.6263791904311793E-001                                       12                                        0 
                                     866                  1.2386737001777599E+010                  9.1209584474064875E-001                  2.5396820440284693E+004                  4.4047793484437774E+000                  2.7298097163545481E+000                  3.5596289850336862E+000                  1.7689057245625286E+000                  8.6011838149246933E-001                                       12                                        0 
                                     867                  1.2386762295887541E+010                  9.1181600195360157E-001                  2.5294109942841344E+004                  4.4030194019215587E+000                  2.7314593711833957E+000                  3.5594724369361401E+000                  1.7700436481720438E+000                  8.5770926667129110E-001                                       12                                        0 
                                     868                  1.2386787403428535E+010                  9.1153634891454960E-001                  2.5107540995802519E+004                  4.3998041804847956E+000                  2.7330671086052805E+000                  3.5593203117677814E+000                  1.7711517672197035E+000                  8.5535981047075782E-001                                       12                                        0 
                                     869                  1.2386812286088087E+010                  9.1125737664318995E-001                  2.4882659550544147E+004                  4.3958967974977448E+000                  2.7346237539355482E+000                  3.5591669782174264E+000                  1.7722367569855477E+000                  8.5305689640313942E-001                                       12                                        0 
                                     870                  1.2386836881732994E+010                  9.1097985501779188E-001                  2.4595644908146427E+004                  4.3908582144284818E+000                  2.7361521247053133E+000                  3.5590316716242172E+000                  1.7732715555568486E+000                  8.5085501559367260E-001                                       12                                        0 
                                     871                  1.2386861244660074E+010                  9.1070324790358037E-001                  2.4362927080675610E+004                  4.3867294653490747E+000                  2.7376961929898664E+000                  3.5588924773600912E+000                  1.7743219782273771E+000                  8.4862228239123338E-001                                       12                                        0 
                                     872                  1.2386885583465857E+010                  9.1042517457579519E-001                  2.4338805781568735E+004                  4.3862992651348574E+000                  2.7394027749100567E+000                  3.5587312910775681E+000                  1.7754976417525192E+000                  8.4613832799707867E-001                                       12                                        0 
                                     873                  1.2386909923603605E+010                  9.1014514895089837E-001                  2.4340137747750767E+004                  4.3863230316967892E+000                  2.7410960195651040E+000                  3.5585706896998848E+000                  1.7766654668354094E+000                  8.4366907839482319E-001                                       12                                        0 
                                     874                  1.2386934121608122E+010                  9.0986483238344684E-001                  2.4198004518185175E+004                  4.3837795534815465E+000                  2.7426749883045294E+000                  3.5584072250538274E+000                  1.7777818804972354E+000                  8.4130247165167216E-001                                       12                                        0 
                                     875                  1.2386958120567141E+010                  9.0958500476082005E-001                  2.3998959017805191E+004                  4.3801924041021119E+000                  2.7442132614405397E+000                  3.5582546633995058E+000                  1.7788561403738841E+000                  8.3902036471078856E-001                                       12                                        0 
                                     876                  1.2386982027539509E+010                  9.0930448162391675E-001                  2.3906972367894752E+004                  4.3785245795798922E+000                  2.7458343310186550E+000                  3.5581065282112729E+000                  1.7799629455394079E+000                  8.3667279390299787E-001                                       12                                        0 
                                     877                  1.2387005912398363E+010                  9.0902236516200141E-001                  2.3884858854301365E+004                  4.3781226791978032E+000                  2.7475025829593305E+000                  3.5579351589840646E+000                  1.7811398099641620E+000                  8.3418430201695037E-001                                       12                                        0 
                                     878                  1.2387029724461340E+010                  9.0873917220266798E-001                  2.3812062976964407E+004                  4.3767970224817629E+000                  2.7491316603809643E+000                  3.5577870522542967E+000                  1.7822505621345150E+000                  8.3182747834197590E-001                                       12                                        0 
                                     879                  1.2387053370430632E+010                  9.0845608678193879E-001                  2.3645969291766101E+004                  4.3737571212458128E+000                  2.7506546212102134E+000                  3.5576413363510033E+000                  1.7833034743557274E+000                  8.2958634379843055E-001                                       12                                        0 
                                     880                  1.2387076874450184E+010                  9.0817293877226968E-001                  2.3504019552384296E+004                  4.3711421397246477E+000                  2.7522276068336304E+000                  3.5574909235884489E+000                  1.7843907926925433E+000                  8.2727632492245917E-001                                       12                                        0 
