                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190606"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                            model_number                                 star_age                                star_mass                                time_step                                   log_dt                                    log_L                                 log_Teff                                    log_R                                    log_g                              num_retries                              num_backups 
                                    6186                  1.2516545039671246E+010                  5.0994867697742841E-001                  3.4233288418492634E+003                  3.5344486190739075E+000                  3.0116286498810778E+000                  4.3583237856260686E+000                  3.1242559014102667E-001                  3.5205646425092110E+000                                       16                                        0 
                                    6187                  1.2516549147665855E+010                  5.0993588744563179E-001                  4.1079946102191161E+003                  3.6136298651215326E+000                  3.0111452186738012E+000                  4.3704888447331376E+000                  2.8785375632325222E-001                  3.5696974178864012E+000                                       16                                        0 
                                    6188                  1.2516552711122257E+010                  5.0992544578751853E-001                  3.5634564008158409E+003                  3.5518714495365278E+000                  3.0104423980933830E+000                  4.3812409515551307E+000                  2.6599813238905540E-001                  3.6133997728703351E+000                                       16                                        0 
                                    6189                  1.2516556016723013E+010                  5.0991628948930690E-001                  3.3056007579685206E+003                  3.5192503994225093E+000                  3.0096555380430372E+000                  4.3911302166495574E+000                  2.4582617217503136E-001                  3.6537358949711516E+000                                       16                                        0 
                                    6190                  1.2516559197867886E+010                  5.0990793357820263E-001                  3.1811448707138147E+003                  3.5025834475163395E+000                  3.0088897212258163E+000                  4.4003868119330338E+000                  2.2693007319946590E-001                  3.6915209761545067E+000                                       16                                        0 
                                    6191                  1.2516562309305164E+010                  5.0990015923235510E-001                  3.1114372781763986E+003                  3.4929610506952478E+000                  3.0080749840472976E+000                  4.4092934526384360E+000                  2.0870942319940328E-001                  3.7279556546039188E+000                                       16                                        0 
                                    6192                  1.2516565375646540E+010                  5.0989286283192992E-001                  3.0663413753620098E+003                  3.4866205031546680E+000                  3.0072579891605518E+000                  4.4178562769169512E+000                  1.9117527719899896E-001                  3.7630177320369200E+000                                       16                                        0 
                                    6193                  1.2516568425994221E+010                  5.0988593974571872E-001                  3.0503476801379170E+003                  3.4843493432680193E+000                  3.0064606270100729E+000                  4.4261435630394255E+000                  1.7420202387881267E-001                  3.7969583419904200E+000                                       16                                        0 
                                    6194                  1.2516571474813444E+010                  5.0987933012013364E-001                  3.0488192239468553E+003                  3.4841316741620765E+000                  3.0057222037614064E+000                  4.4341353104000261E+000                  1.5784931753327744E-001                  3.8296581249076511E+000                                       16                                        0 
                                    6195                  1.2516575133396513E+010                  5.0987173926529694E-001                  3.6585830687362263E+003                  3.5633129202097011E+000                  3.0051231722893390E+000                  4.4430830031269775E+000                  1.3965441634334014E-001                  3.8660414616578884E+000                                       16                                        0 
                                    6196                  1.2516579523696196E+010                  5.0986304804696458E-001                  4.3902996824834709E+003                  3.6424941662573258E+000                  3.0047693262929993E+000                  4.4530923351193126E+000                  1.1945882936049908E-001                  3.9064252326238695E+000                                       16                                        0 
                                    6197                  1.2516583168239420E+010                  5.0985618135235178E-001                  3.6445432233447868E+003                  3.5616431052159485E+000                  3.0041590171896972E+000                  4.4616882792506898E+000                  1.0196178654609497E-001                  3.9414134692552412E+000                                       16                                        0 
                                    6198                  1.2516586481039818E+010                  5.0985021700613975E-001                  3.3128003993744187E+003                  3.5201952698506651E+000                  3.0033920239044325E+000                  4.4696178224461232E+000                  8.5719203512595668E-002                  3.9738935548742749E+000                                       16                                        0 
                                    6199                  1.2516589631837730E+010                  5.0984478796144239E-001                  3.1507979132629061E+003                  3.4984205491691509E+000                  3.0026012470295016E+000                  4.4770783593901005E+000                  7.0402741187177209E-002                  4.0045218549969093E+000                                       16                                        0 
                                    6200                  1.2516592708737019E+010                  5.0983970416502888E-001                  3.0768992889805254E+003                  3.4881132814421862E+000                  3.0017680973443999E+000                  4.4842903514533408E+000                  5.5562182218144976E-002                  4.0341986424489331E+000                                       16                                        0 
                                    6201                  1.2516595749184519E+010                  5.0983488354843742E-001                  3.0404475006113853E+003                  3.4829375088532375E+000                  3.0008661416127893E+000                  4.4913655629983227E+000                  4.0960781262375692E-002                  4.0633973380167223E+000                                       16                                        0 
                                    6202                  1.2516598772492191E+010                  5.0983028393300245E-001                  3.0233076725315391E+003                  3.4804823462130074E+000                  2.9999860926906678E+000                  4.4982443473937028E+000                  2.6763188010554401E-002                  4.0917886063957374E+000                                       16                                        0 
                                    6203                  1.2516602400461397E+010                  5.0982498167150792E-001                  3.6279692070378469E+003                  3.5596635922606326E+000                  2.9990956955393946E+000                  4.5061212167749263E+000                  1.0564250672470474E-002                  4.1241819643631965E+000                                       16                                        0 
                                    6204                  1.2516606754024446E+010                  5.0981889803881264E-001                  4.3535630484454159E+003                  3.6388448383082572E+000                  2.9984108804071790E+000                  4.5149522853335444E+000                 -7.4402940108741940E-003                  4.1601858713556039E+000                                       16                                        0 
                                    6205                  1.2516610370756678E+010                  5.0981407731544470E-001                  3.6167322331312262E+003                  3.5583163567079215E+000                  2.9973228148494329E+000                  4.5227282171402576E+000                 -2.3536190403172244E-002                  4.1923735575379064E+000                                       16                                        0 
                                    6206                  1.2516613650542965E+010                  5.0980990350815436E-001                  3.2797862863789437E+003                  3.5158455456414939E+000                  2.9960941291626466E+000                  4.5298827415586649E+000                 -3.8459582083379920E-002                  4.2222167853493966E+000                                       16                                        0 
                                    6207                  1.2516616779751724E+010                  5.0980609580678438E-001                  3.1292087593262272E+003                  3.4954345372590572E+000                  2.9947749252959475E+000                  4.5367224681811180E+000                 -5.2798637261637096E-002                  4.2508916520069207E+000                                       16                                        0 
                                    6208                  1.2516619840314058E+010                  5.0980253277644638E-001                  3.0605623338745613E+003                  3.4858012291160678E+000                  2.9934037539475908E+000                  4.5433355026318436E+000                 -6.6710291837264499E-002                  4.2787119258672393E+000                                       16                                        0 
                                    6209                  1.2516622861716125E+010                  5.0979916571349781E-001                  3.0214020665945327E+003                  3.4802085219249088E+000                  2.9919726452629987E+000                  4.5498078012356196E+000                 -8.0370443387113688E-002                  4.3060293605981208E+000                                       16                                        0 
                                    6210                  1.2516626487398603E+010                  5.0979529771655585E-001                  3.6256824799134388E+003                  3.5593897679725335E+000                  2.9905013668937181E+000                  4.5571578701922526E+000                 -9.5806220485019675E-002                  4.3368976196608413E+000                                       16                                        0 
                                    6211                  1.2516630838217581E+010                  5.0979087389013300E-001                  4.3508189758961262E+003                  3.6385710140201581E+000                  2.9890696429085581E+000                  4.5654886701076220E+000                 -1.1318368230833899E-001                  4.3716487746345463E+000                                       16                                        0 
                                    6212                  1.2516634456154465E+010                  5.0978738228682718E-001                  3.6179368847168266E+003                  3.5584609862777210E+000                  2.9873711782470997E+000                  4.5727440465383351E+000                 -1.2854366750049365E-001                  4.4023657704869068E+000                                       16                                        0 
                                    6213                  1.2516637751430683E+010                  5.0978435662314203E-001                  3.2952762183651344E+003                  3.5178918241148414E+000                  2.9855686597235085E+000                  4.5794216823165304E+000                 -1.4280019831867963E-001                  4.4308762545134988E+000                                       16                                        0 
                                    6214                  1.2516640900689873E+010                  5.0978160100282721E-001                  3.1492591909776124E+003                  3.4982084055012712E+000                  2.9837144795466064E+000                  4.5857791298231172E+000                 -1.5644218342030602E-001                  4.4581578771477925E+000                                       16                                        0 
                                    6215                  1.2516643986074614E+010                  5.0977902571884059E-001                  3.0853847417674051E+003                  3.4893093274642766E+000                  2.9818658819518715E+000                  4.5919076273718682E+000                 -1.6962347731517360E-001                  4.4845182709892812E+000                                       16                                        0 
                                    6216                  1.2516647050468481E+010                  5.0977658315410268E-001                  3.0643938683517149E+003                  3.4863445846741379E+000                  2.9799780292788811E+000                  4.5979098219805490E+000                 -1.8257179286903047E-001                  4.5104128212053238E+000                                       16                                        0 
                                    6217                  1.2516650106149981E+010                  5.0977425676333477E-001                  3.0556814995396885E+003                  3.4851080847855229E+000                  2.9780543322379764E+000                  4.6038079335318463E+000                 -1.9532986449207912E-001                  4.5359269825224500E+000                                       16                                        0 
                                    6218                  1.2516653772967779E+010                  5.0977158993962823E-001                  3.6668177994476264E+003                  3.5642893308331480E+000                  2.9761217366196147E+000                  4.6104641419959425E+000                 -2.0960857922945114E-001                  4.5644821400310560E+000                                       16                                        0 
                                    6219                  1.2516658173149139E+010                  5.0976854377563463E-001                  4.4001813593371508E+003                  3.6434705768807727E+000                  2.9742186361049567E+000                  4.6180150470943619E+000                 -2.2566193968361994E-001                  4.5965862657846381E+000                                       16                                        0 
                                    6220                  1.2516661842657259E+010                  5.0976613495883016E-001                  3.6695081206742511E+003                  3.5646078531366459E+000                  2.9721520626867957E+000                  4.6245576678708309E+000                 -2.3978046794563856E-001                  4.6248212701257181E+000                                       16                                        0 
                                    6221                  1.2516665190903852E+010                  5.0976404443621959E-001                  3.3482465952590442E+003                  3.5248174358852746E+000                  2.9701258896640081E+000                  4.6305148902039166E+000                 -2.5270799912320319E-001                  4.6506745514596428E+000                                       16                                        0 
                                    6222                  1.2516668396993494E+010                  5.0976213460826558E-001                  3.2060896401568830E+003                  3.5059756607758472E+000                  2.9680314418236526E+000                  4.6362191374342663E+000                 -2.6516371750407974E-001                  4.6755843611366599E+000                                       16                                        0 
                                    6223                  1.2516671537175205E+010                  5.0976034905325063E-001                  3.1401817122702278E+003                  3.4969547800327319E+000                  2.9659431204685855E+000                  4.6417327257317229E+000                 -2.7723505477652527E-001                  4.6997255144660750E+000                                       16                                        0 
                                    6224                  1.2516674644639112E+010                  5.0975866082509003E-001                  3.1074639057030713E+003                  3.4924060928583249E+000                  2.9638207052278931E+000                  4.6471260927347897E+000                 -2.8908299640300633E-001                  4.7234199594169217E+000                                       16                                        0 
                                    6225                  1.2516678373595798E+010                  5.0975672477776346E-001                  3.7289566868436855E+003                  3.5715873389059496E+000                  2.9616425321582409E+000                  4.6532573207066346E+000                 -3.0243453888152283E-001                  4.7501213949340695E+000                                       16                                        0 
                                    6226                  1.2516682848343822E+010                  5.0975451325431398E-001                  4.4747480242124220E+003                  3.6507685849535747E+000                  2.9594940558465384E+000                  4.6602273130588259E+000                 -3.1744876174175707E-001                  4.7801479565116365E+000                                       16                                        0 
                                    6227                  1.2516688218041451E+010                  5.0975199606978883E-001                  5.3696976290549064E+003                  3.7299498310011994E+000                  2.9574355041473770E+000                  4.6681939367412166E+000                 -3.3441128495611827E-001                  4.8140708583746514E+000                                       16                                        0 
                                    6228                  1.2516694661678606E+010                  5.0974914161094076E-001                  6.4436371548658881E+003                  3.8091310770488240E+000                  2.9554223908768518E+000                  4.6774013146942792E+000                 -3.5383259749750595E-001                  4.8529110515312999E+000                                       16                                        0 
                                    6229                  1.2516702394043192E+010                  5.0974592170827271E-001                  7.7323645858390655E+003                  3.8883123230964491E+000                  2.9530899463225855E+000                  4.6882741804233676E+000                 -3.7674455123281564E-001                  4.8987322157106350E+000                                       16                                        0 
                                    6230                  1.2516711485465012E+010                  5.0974240101054247E-001                  9.0914218193528468E+003                  3.9586318084157832E+000                  2.9491918436763420E+000                  4.7012555626844481E+000                 -4.0465636707809832E-001                  4.9545528478188361E+000                                       16                                        0 
                                    6231                  1.2516719495683329E+010                  5.0973958706431355E-001                  8.0102183183178595E+003                  3.9036443529317593E+000                  2.9410675958226911E+000                  4.7141148274926463E+000                 -4.3443702062132117E-001                  5.0141117574498404E+000                                       16                                        0 
                                    6232                  1.2516726769611181E+010                  5.0973736064224195E-001                  7.2739278521884753E+003                  3.8617689891091493E+000                  2.9301200905523306E+000                  4.7262849592687486E+000                 -4.6425103680870544E-001                  5.0737378929247878E+000                                       16                                        0 
                                    6233                  1.2516733431824375E+010                  5.0973562626671454E-001                  6.6622131942974329E+003                  3.8236185262274907E+000                  2.9175884123987208E+000                  4.7373350802211389E+000                 -4.9261711779029088E-001                  5.1304685772034473E+000                                       16                                        0 
                                    6234                  1.2516739755849743E+010                  5.0973424018283897E-001                  6.3240253671952069E+003                  3.8009936033238656E+000                  2.9043997376625996E+000                  4.7473111178500940E+000                 -5.1916353041626284E-001                  5.1835602215110628E+000                                       16                                        0 
                                    6235                  1.2516747344680183E+010                  5.0973284178766831E-001                  7.5888304406342486E+003                  3.8801748493714907E+000                  2.8905733794842039E+000                  4.7577268419133958E+000                 -5.4690815763206335E-001                  5.2390482845058495E+000                                       16                                        0 
                                    6236                  1.2516756231260624E+010                  5.0973147628896953E-001                  8.8865804398935088E+003                  3.9487346764054263E+000                  2.8794887919822414E+000                  4.7680728773207957E+000                 -5.7314252219784378E-001                  5.2915158502253332E+000                                       16                                        0 
                                    6237                  1.2516764615799402E+010                  5.0973037273883703E-001                  8.3845387790931236E+003                  3.9234791777108637E+000                  2.8726556676868418E+000                  4.7770566705319029E+000                 -5.9452667076775878E-001                  5.3342832071323656E+000                                       16                                        0 
                                    6238                  1.2516774677245937E+010                  5.0972918338925266E-001                  1.0061446534911749E+004                  4.0026604237584884E+000                  2.8730391274593123E+000                  4.7866397963128788E+000                 -6.1350119244347512E-001                  5.3722312371469600E+000                                       16                                        0 
                                    6239                  1.2516786750981779E+010                  5.0972781270255541E-001                  1.2073735841894098E+004                  4.0818416698061135E+000                  2.8807864092705651E+000                  4.7979532937366480E+000                 -6.3225454638538769E-001                  5.4097367771901190E+000                                       16                                        0 
                                    6240                  1.2516800195583889E+010                  5.0972625113888137E-001                  1.3444602110426482E+004                  4.1285479539149792E+000                  2.8866896932778956E+000                  4.8122147363890351E+000                 -6.5782578968649641E-001                  5.4608779333184865E+000                                       16                                        0 
                                    6241                  1.2516811808731253E+010                  5.0972491381462381E-001                  1.1613147363882046E+004                  4.0649499370103515E+000                  2.8752698065670832E+000                  4.8271704116177210E+000                 -6.9344708349927342E-001                  5.5321193815220342E+000                                       16                                        0 
                                    6242                  1.2516821777586664E+010                  5.0972395427977679E-001                  9.9688554109724246E+003                  3.9986452970042712E+000                  2.8486192998462943E+000                  4.8406399132234510E+000                 -7.3371134007112870E-001                  5.6126470771246160E+000                                       16                                        0 
                                    6243                  1.2516830471464775E+010                  5.0972334648016837E-001                  8.6938781115298279E+003                  3.9392135470739253E+000                  2.8062884357939186E+000                  4.8512610769174600E+000                 -7.7611909948533364E-001                  5.6974620780959162E+000                                       16                                        0 
                                    6244                  1.2516834584564358E+010                  5.0972316464170520E-001                  4.1130995812372275E+003                  3.6141692242328065E+000                  2.7765236740847086E+000                  4.8556808710033605E+000                 -7.9984106851173997E-001                  5.7449058612186956E+000                                       17                                        0 
                                    6245                  1.2516839520283855E+010                  5.0972300431129813E-001                  4.9357194974846734E+003                  3.6933504702804312E+000                  2.7264820397694640E+000                  4.8587841525560176E+000                 -8.3106844877467767E-001                  5.8073604851397889E+000                                       17                                        0 
                                    6246                  1.2516845443147251E+010                  5.0972288741085847E-001                  5.9228633969816074E+003                  3.7725317163280558E+000                  2.6281285963513605E+000                  4.8194037585946186E+000                 -8.0148438256093035E-001                  5.7481922531107035E+000                                       17                                        0 
                                    6247                  1.2516846627719931E+010                  5.0972287658349413E-001                  1.1845726793963215E+003                  3.0735617119920371E+000                  2.6589993024898266E+000                  4.8111113955378499E+000                 -7.6946430337816163E-001                  5.6841520855200276E+000                                       19                                        0 
                                    6248                  1.2516847575378075E+010                  5.0972286445367143E-001                  9.4765814351705717E+002                  2.9766516989839809E+000                  2.6913973106535432E+000                  4.8062779145006944E+000                 -7.4359833722199142E-001                  5.6324201428728253E+000                                       19                                        0 
                                    6249                  1.2516848433881302E+010                  5.0972284908333754E-001                  8.5850322522712929E+002                  2.9337419310586288E+000                  2.7154984610092487E+000                  4.8039091889948509E+000                 -7.2681031103245075E-001                  5.5988440773979002E+000                                       19                                        0 
                                    6250                  1.2516849174451349E+010                  5.0972283216063063E-001                  7.4057004802600045E+002                  2.8695661432520718E+000                  2.7290706787454511E+000                  4.8034835534070854E+000                 -7.1917293098881940E-001                  5.5835693028921387E+000                                       19                                        0 
                                    6251                  1.2516849850628469E+010                  5.0972281450761969E-001                  6.7617711843669213E+002                  2.8300604703267953E+000                  2.7352044368394917E+000                  4.8043237323669885E+000                 -7.1778640986160580E-001                  5.5807962455969777E+000                                       19                                        0 
                                    6252                  1.2516850662041012E+010                  5.0972279211620619E-001                  8.1141254212403055E+002                  2.9092417163744204E+000                  2.7352710391882429E+000                  4.8066144080391142E+000                 -7.2233446003148127E-001                  5.5898923268587764E+000                                       19                                        0 
                                    6253                  1.2516851635736063E+010                  5.0972276551133289E-001                  9.7369505054883655E+002                  2.9884229624220451E+000                  2.7285684626242879E+000                  4.8103523316931032E+000                 -7.3316159562143546E-001                  5.6115465753707756E+000                                       19                                        0 
                                    6254                  1.2516852804170124E+010                  5.0972273609992291E-001                  1.1684340606586038E+003                  3.0676042084696697E+000                  2.7157600997194873E+000                  4.8152449059543505E+000                 -7.4935092559633154E-001                  5.6439252102614290E+000                                       19                                        0 
                                    6255                  1.2516854206290997E+010                  5.0972270561276767E-001                  1.4021208727903247E+003                  3.1467854545172949E+000                  2.6986285721637113E+000                  4.8208375285858622E+000                 -7.6910193463724219E-001                  5.6834272023675521E+000                                       19                                        0 
                                    6256                  1.2516855888836044E+010                  5.0972267540208271E-001                  1.6825450473483895E+003                  3.2259667005649195E+000                  2.6796301951722112E+000                  4.8266959398314775E+000                 -7.9031794562422364E-001                  5.7258591986013743E+000                                       19                                        0 
                                    6257                  1.2516857907890100E+010                  5.0972264603695472E-001                  2.0190540568180675E+003                  3.3051479466125446E+000                  2.6614525234599626E+000                  4.8325383963780402E+000                 -8.1109169457347308E-001                  5.7674066714801642E+000                                       19                                        0 
                                    6258                  1.2516860330754971E+010                  5.0972261726415691E-001                  2.4228648681816808E+003                  3.3843291926601693E+000                  2.6467443266943462E+000                  4.8382823477669668E+000                 -8.2993369573413434E-001                  5.8050906492864529E+000                                       19                                        0 
                                    6259                  1.2516863238192812E+010                  5.0972258809653037E-001                  2.9074378418180168E+003                  3.4635104387077940E+000                  2.6381822736576424E+000                  4.8440249817080963E+000                 -8.4569999013474606E-001                  5.8366232132362388E+000                                       19                                        0 
                                    6260                  1.2516866727118221E+010                  5.0972255671771616E-001                  3.4889254101816200E+003                  3.5426916847554191E+000                  2.6390178185269848E+000                  4.8499894442022287E+000                 -8.5721114268833809E-001                  5.8596454916080054E+000                                       19                                        0 
                                    6261                  1.2516870913828714E+010                  5.0972251978610761E-001                  4.1867104922179433E+003                  3.6218729308030437E+000                  2.6541681191959068E+000                  4.8564400101504850E+000                 -8.6253712425039142E-001                  5.8702974232655940E+000                                       19                                        0 
                                    6262                  1.2516875937881304E+010                  5.0972246997689208E-001                  5.0240525906615321E+003                  3.7010541768506684E+000                  2.6908856063041826E+000                  4.8634941510044394E+000                 -8.5828666240416218E-001                  5.8617964571346164E+000                                       19                                        0 
                                    6263                  1.2516881966744413E+010                  5.0972238744985676E-001                  6.0288631087938384E+003                  3.7802354228982931E+000                  2.7555206928081790E+000                  4.8707862641945967E+000                 -8.4055334553247807E-001                  5.8263297530764380E+000                                       19                                        0 
                                    6264                  1.2516889201380144E+010                  5.0972220852905170E-001                  7.2346357305526062E+003                  3.8594166689459182E+000                  2.8401880533435420E+000                  4.8779761584274111E+000                 -8.1259945373042552E-001                  5.7704218170279162E+000                                       19                                        0 
                                    6265                  1.2516897337099627E+010                  5.0972180611778073E-001                  8.1357194839041313E+003                  3.9103959658865710E+000                  2.9125721104797950E+000                  4.8871339316095321E+000                 -7.9472297152654037E-001                  5.7346685097567969E+000                                       19                                        0 
                                    6266                  1.2516906269609720E+010                  5.0972092247307155E-001                  8.9325100921629837E+003                  3.9509735155510199E+000                  2.9486773717319577E+000                  4.9028313360496458E+000                 -8.0806514978068789E-001                  5.7613521133792052E+000                                       19                                        0 
                                    6267                  1.2516914652641092E+010                  5.0971976418374465E-001                  8.3830313707978039E+003                  3.9234010913691288E+000                  2.9376840898432839E+000                  4.9229306624414155E+000                 -8.5376044350856317E-001                  5.8527417139434776E+000                                       19                                        0 
                                    6268                  1.2516921359066189E+010                  5.0971900466292663E-001                  6.7064250966382433E+003                  3.8264910783610722E+000                  2.8970171835546834E+000                  4.9398131356112991E+000                 -9.0785884299263075E-001                  5.9609378657796608E+000                                       19                                        0 
                                    6269                  1.2516926724206266E+010                  5.0971862529052114E-001                  5.3651400773105952E+003                  3.7295810653530159E+000                  2.8493603862928776E+000                  4.9514288529229011E+000                 -9.5491867624673810E-001                  6.0550572090521282E+000                                       19                                        0 
                                    6270                  1.2516931518586477E+010                  5.0971842260245626E-001                  4.7943802123235746E+003                  3.6807324722438231E+000                  2.8021863640069875E+000                  4.9595311181963497E+000                 -9.9471021793657854E-001                  6.1346401197358915E+000                                       19                                        0 
                                    6271                  1.2516936906692099E+010                  5.0971828354415349E-001                  5.3881056217138057E+003                  3.7314361005026688E+000                  2.7527512123978299E+000                  4.9662895769515769E+000                 -1.0329447112516126E+000                  6.2111089878843453E+000                                       19                                        0 
                                    6272                  1.2516943372418844E+010                  5.0971818325961205E-001                  6.4657267460565672E+003                  3.8106173465502939E+000                  2.6953196708688969E+000                  4.9718625150532301E+000                 -1.0728063582193850E+000                  6.2908321963745983E+000                                       19                                        0 
                                    6273                  1.2516951131290939E+010                  5.0971811595308769E-001                  7.7588720952678805E+003                  3.8897985925979186E+000                  2.6229400124103153E+000                  4.9752589139770276E+000                 -1.1157889852962715E+000                  6.3767973931812820E+000                                       19                                        0 
                                    6274                  1.2516960228289722E+010                  5.0971807737243813E-001                  9.0969987846756540E+003                  3.9588981366906886E+000                  2.5342396926819775E+000                  4.9753107946094284E+000                 -1.1602429064252422E+000                  6.4657052025674009E+000                                       19                                        0 
                                    6275                  1.2516970600817503E+010                  5.0971805872105636E-001                  1.0372527780339937E+004                  4.0158846066566802E+000                  2.4393148537456133E+000                  4.9723535393143807E+000                 -1.2017908153033297E+000                  6.5488010044320610E+000                                       19                                        0 
                                    6276                  1.2516982457696758E+010                  5.0971805009073323E-001                  1.1856879254868434E+004                  4.0739703972292824E+000                  2.3481331564501442E+000                  4.9678621919255717E+000                 -1.2383989691734458E+000                  6.6220173048190087E+000                                       19                                        0 
                                    6277                  1.2516996340425142E+010                  5.0971804581952174E-001                  1.3882728383283802E+004                  4.1424748267355680E+000                  2.2641723847742612E+000                  4.9630312196399808E+000                 -1.2707174104402044E+000                  6.6866541837133306E+000                                       19                                        0 
                                    6278                  1.2517012937413788E+010                  5.0971804350142114E-001                  1.6596988645150952E+004                  4.2200292968694724E+000                  2.1807670277580442E+000                  4.9573955374193250E+000                 -1.3011487245070021E+000                  6.7475168098718372E+000                                       19                                        0 
                                    6279                  1.2517032853800163E+010                  5.0971804222708961E-001                  1.9916386374181144E+004                  4.2992105429170975E+000                  2.0946926277700042E+000                  4.9505604473223670E+000                 -1.3305157443071043E+000                  6.8062508483862745E+000                                       19                                        0 
                                    6280                  1.2517056753463812E+010                  5.0971804154061995E-001                  2.3899663649017373E+004                  4.3783917889647217E+000                  2.0041385368722753E+000                  4.9422056890399233E+000                 -1.3590832731910834E+000                  6.8633859055693405E+000                                       19                                        0 
                                    6281                  1.2517085433060190E+010                  5.0971804118401687E-001                  2.8679596378820846E+004                  4.4575730350123468E+000                  1.9116431146648467E+000                  4.9327475213262373E+000                 -1.3864146488674252E+000                  6.9180486566181880E+000                                       19                                        0 
                                    6282                  1.2517119848575846E+010                  5.0971804100129026E-001                  3.4415515654585011E+004                  4.5367542810599719E+000                  1.8176615820438506E+000                  4.9222933153842678E+000                 -1.4124970032939834E+000                  6.9702133653156162E+000                                       19                                        0 
                                    6283                  1.2517156479945532E+010                  5.0971804091904960E-001                  3.6631369686467951E+004                  4.5638531577077837E+000                  1.7298364353506031E+000                  4.9116914344156362E+000                 -1.4352058147033446E+000                  7.0156309880642675E+000                                       19                                        0 
                                    6284                  1.2517191628716677E+010                  5.0971804088361061E-001                  3.5148771145382510E+004                  4.5459101460241627E+000                  1.6548564983466365E+000                  4.9020987792757467E+000                 -1.4535104729255477E+000                  7.0522403044784783E+000                                       19                                        0 
                                    6285                  1.2517233807242052E+010                  5.0971804086208605E-001                  4.2178525374459008E+004                  4.6250913920717869E+000                  1.5817646648085892E+000                  4.8927168821203093E+000                 -1.4712925953836984E+000                  7.0878045493764406E+000                                       19                                        0 
                                    6286                  1.2517284421472502E+010                  5.0971804084878491E-001                  5.0614230449350805E+004                  4.7042726381194120E+000                  1.5077436023392565E+000                  4.8830115236375287E+000                 -1.4888924096528036E+000                  7.1230041779033177E+000                                       19                                        0 
                                    6287                  1.2517345158549040E+010                  5.0971804084062666E-001                  6.0737076539220972E+004                  4.7834538841670371E+000                  1.4319465293626303E+000                  4.8728137464473358E+000                 -1.5063953917607298E+000                  7.1580101421122189E+000                                       19                                        0 
                                    6288                  1.2517415560730722E+010                  5.0971804083586481E-001                  7.0402181681308299E+004                  4.8475861176289365E+000                  1.3556575577932253E+000                  4.8622295933960320E+000                 -1.5233715714428244E+000                  7.1919625014723509E+000                                       19                                        0 
                                    6289                  1.2517482128340965E+010                  5.0971804083360428E-001                  6.6567610243204879E+004                  4.8232629661927939E+000                  1.2895948225031422E+000                  4.8526890334205453E+000                 -1.5373218191368918E+000                  7.2198629968585593E+000                                       19                                        0 
                                    6290                  1.2517562009473257E+010                  5.0971804083210803E-001                  7.9881132291845846E+004                  4.9024442122404190E+000                  1.2205476162754521E+000                  4.8425699690243365E+000                 -1.5516072934583216E+000                  7.2484339455001443E+000                                       19                                        0 
                                    6291                  1.2517657866832006E+010                  5.0971804083114325E-001                  9.5857358750215019E+004                  4.9816254582880442E+000                  1.1473206864410521E+000                  4.8315936532095360E+000                 -1.5662681267459200E+000                  7.2777556120745190E+000                                       19                                        0 
                                    6292                  1.2517747080563814E+010                  5.0971804083067807E-001                  8.9213731808331897E+004                  4.9504317062774472E+000                  1.0836202842995371E+000                  4.8217004725932107E+000                 -1.5783319665840270E+000                  7.3018832917503369E+000                                       19                                        0 
                                    6293                  1.2517854137041985E+010                  5.0971804083036254E-001                  1.0705647816999827E+005                  5.0296129523250714E+000                  1.0148517265277242E+000                  4.8108104823247198E+000                 -1.5909362649329519E+000                  7.3270918884479181E+000                                       19                                        0 
                                    6294                  1.2517982478312479E+010                  5.0971804083015804E-001                  1.2834127049477155E+005                  5.1083663342082293E+000                  9.4009232940563325E-001                  4.7986695539708029E+000                 -1.6040341067861634E+000                  7.3532875721541666E+000                                       19                                        0 
                                    6295                  1.2518096861673944E+010                  5.0971804083006456E-001                  1.1438336146637352E+005                  5.0583628553234865E+000                  8.7686609652106851E-001                  4.7880633968214150E+000                 -1.6144349089296686E+000                  7.3740891764410978E+000                                       19                                        0 
                                    6296                  1.2518207374777430E+010                  5.0971804083001304E-001                  1.1051310348481363E+005                  5.0434137751592187E+000                  8.1928761805410044E-001                  4.7781834898105311E+000                 -1.6234643341413857E+000                  7.3921480268644881E+000                                       19                                        0 
                                    6297                  1.2518339990501612E+010                  5.0971804082997596E-001                  1.3261572418177637E+005                  5.1225950212068438E+000                  7.5538126056940169E-001                  4.7670209077118582E+000                 -1.6330923486863893E+000                  7.4114040559544634E+000                                       19                                        0 
                                    6298                  1.2518499129370630E+010                  5.0971804082995076E-001                  1.5913886901813163E+005                  5.2017762672544690E+000                  6.8462432265953110E-001                  4.7544110155898451E+000                 -1.6432510333972985E+000                  7.4317214253762600E+000                                       19                                        0 
                                    6299                  1.2518638724255537E+010                  5.0971804082993899E-001                  1.3959488490574723E+005                  5.1448695049783479E+000                  6.2562227712595586E-001                  4.7436569949345868E+000                 -1.6512440148535690E+000                  7.4477073882887916E+000                                       19                                        0 
