                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200720"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      51                  5.2190450183836455E+006                  1.9999957602847809E+000                  1.7022961380219364E+001                  3.0850176754825349E+000                  0.0000000000000000E+000                                        0                                        0 
                                      52                  5.2850495078031654E+006                  1.9999956216324555E+000                  1.7705137110572192E+001                  3.0299326560627962E+000                  0.0000000000000000E+000                                        0                                        0 
                                      53                  5.3497259314970458E+006                  1.9999954828485165E+000                  1.8387459462445122E+001                  2.9715862887225870E+000                  0.0000000000000000E+000                                        0                                        0 
                                      54                  5.4131853055023374E+006                  1.9999953441515923E+000                  1.9065975510880538E+001                  2.9125230780328959E+000                  0.0000000000000000E+000                                        0                                        0 
                                      55                  5.4751610911291875E+006                  1.9999952064904245E+000                  1.9730661220731339E+001                  2.8536374013859751E+000                  0.0000000000000000E+000                                        0                                        0 
                                      56                  5.5350178146077804E+006                  1.9999950716828172E+000                  2.0366313450914138E+001                  2.7959530805714841E+000                  0.0000000000000000E+000                                        0                                        0 
                                      57                  5.5925996599938944E+006                  1.9999949405265816E+000                  2.0960726965160177E+001                  2.7398695880202504E+000                  0.0000000000000000E+000                                        0                                        0 
                                      58                  5.6480106845989088E+006                  1.9999948132368111E+000                  2.1502906061710579E+001                  2.6854647838080523E+000                  0.0000000000000000E+000                                        0                                        0 
                                      59                  5.7008017343990132E+006                  1.9999946912991009E+000                  2.1975886418250852E+001                  2.6333501034718787E+000                  0.0000000000000000E+000                                        0                                        0 
                                      60                  5.7502156423884463E+006                  1.9999945769150824E+000                  2.2363920738187261E+001                  2.5845263799028473E+000                  0.0000000000000000E+000                                        0                                        0 
                                      61                  5.7970579061304387E+006                  1.9999944686152071E+000                  2.2662015811701686E+001                  2.5382547186364310E+000                  0.0000000000000000E+000                                        0                                        0 
                                      62                  5.8532686226208303E+006                  1.9999943392808068E+000                  2.2872362426801097E+001                  2.4824385681021219E+000                  0.0000000000000000E+000                                        0                                        0 
                                      63                  5.9207214824092994E+006                  1.9999941860835031E+000                  2.2870159141513945E+001                  2.4160260382072485E+000                  0.0000000000000000E+000                                        0                                        0 
                                      64                  5.9829526615846055E+006                  1.9999940485400001E+000                  2.2634547042881202E+001                  2.3565858989445427E+000                  0.0000000000000000E+000                                        0                                        0 
                                      65                  6.0576300765949721E+006                  1.9999938892070335E+000                  2.2014188452642340E+001                  2.2880456425490192E+000                  0.0000000000000000E+000                                        0                                        0 
                                      66                  6.1472429746074118E+006                  1.9999937086563215E+000                  2.0928098084948367E+001                  2.2122766039242348E+000                  0.0000000000000000E+000                                        0                                        0 
                                      67                  6.2547784522223379E+006                  1.9999935095054027E+000                  1.9432646583881873E+001                  2.1336245800390290E+000                  0.0000000000000000E+000                                        0                                        0 
                                      68                  6.3838210253602508E+006                  1.9999932954903241E+000                  1.7757737652562248E+001                  2.0586946338719034E+000                  0.0000000000000000E+000                                        0                                        0 
                                      69                  6.5386721131257461E+006                  1.9999930685947762E+000                  1.6249149979531126E+001                  1.9945085021357143E+000                  1.4817208860108843E-006                                        0                                        0 
                                      70                  6.7244934184443401E+006                  1.9999928272252325E+000                  1.5208256974003858E+001                  1.9456435488820456E+000                  1.5095556800918032E-006                                        0                                        0 
                                      71                  6.9474789848266533E+006                  1.9999925627833526E+000                  1.4803263745602663E+001                  1.9113296256989554E+000                  1.5277604524863292E-006                                        0                                        0 
                                      72                  7.2150616644854294E+006                  1.9999922593560269E+000                  1.5089117038856109E+001                  1.8836563687298986E+000                  1.5475241049028975E-006                                        0                                        0 
